dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,converged,n_iter,switching_rate,verdict,gate_passed,invariant_pvec_sorted_rhat,alloc_accuracy,adjusted_rand
kt2_s33,2comp_equal,2,33,5,hmc,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.044655784175712,0.9833333333333332,0.9342252257010244
kt2_s34,2comp_equal,2,34,5,hmc,2,True,3,0.5987,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1124906640647554,1.0,1.0
kt2_s35,2comp_equal,2,35,5,hmc,2,True,4,0.52785,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,9919727111065938.0,0.8833333333333333,0.5863955172320036
kt2_s36,2comp_equal,2,36,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.9917388833514915,1.0,1.0
kt2_s37,2comp_equal,2,37,5,hmc,2,True,3,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0525198659853223,1.0,1.0
kt2_s38,2comp_equal,2,38,5,hmc,2,True,3,0.50545,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.20413062473642,1.0,1.0
kt2_s39,2comp_equal,2,39,5,hmc,2,True,3,0.61735,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1757962652615404,0.9333333333333332,0.7502764597482362
kt2_s40,2comp_equal,2,40,5,hmc,2,True,3,0.5014,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.031254086084137,1.0,1.0
kt2_s41,2comp_equal,2,41,5,hmc,2,True,3,0.5155,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.683368844843879,0.99,0.9732874676194756
kt2_s42,2comp_equal,2,42,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.130805386767998,0.9866666666666668,0.947201863411989
kt2_s43,2comp_equal,2,43,5,hmc,2,True,2,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.4249067609855923,0.9966666666666668,0.9866665273611104
kt2_s44,2comp_equal,2,44,5,hmc,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.232323236977648,1.0,1.0
kt2_s45,2comp_equal,2,45,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,3.146652946867401,1.0,1.0
kt2_s46,2comp_equal,2,46,5,hmc,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2318057474575,1.0,1.0
kt2_s47,2comp_equal,2,47,5,hmc,2,True,3,0.5071,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.173791115958927,1.0,1.0
kt2_s48,2comp_equal,2,48,5,hmc,2,True,4,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.231473275750927,0.9533333333333334,0.8335698776705659
kt2_s49,2comp_equal,2,49,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.122773189976797,1.0,1.0
kt2_s50,2comp_equal,2,50,5,hmc,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.409910027718153,1.0,1.0
kt2_s51,2comp_equal,2,51,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.239960935373032,1.0,1.0
kt2_s52,2comp_equal,2,52,5,hmc,2,True,3,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.000934492244094,1.0,1.0
kt2_s53,2comp_equal,2,53,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.216588624876892,0.9933333333333332,0.9804235623966292
kt2_s54,2comp_equal,2,54,5,hmc,2,True,2,0.6816,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.541594653874875,1.0,1.0
kt2_s55,2comp_equal,2,55,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.3353308860190003,1.0,1.0
kt2_s56,2comp_equal,2,56,5,hmc,2,True,3,0.5028,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.248553282208518,0.9933333333333332,0.9798434993217184
kt2_s57,2comp_equal,2,57,5,hmc,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2318700807197835,1.0,1.0
kt2_s58,2comp_equal,2,58,5,hmc,2,True,3,0.63445,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1200451240407887,1.0,1.0
kt2_s59,2comp_equal,2,59,5,hmc,2,True,3,0.5022,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.3539620788823448,1.0,1.0
kt2_s60,2comp_equal,2,60,5,hmc,2,True,3,0.50005,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2312587810369475,1.0,1.0
kt2_s61,2comp_equal,2,61,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.245214355533631,1.0,1.0
kt2_s62,2comp_equal,2,62,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,3.629145217743392,0.9666666666666668,0.8706787886194733
kt2_s63,2comp_equal,2,63,5,hmc,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.017725494924739,0.5066666666666667,0.0
kt2_s64,2comp_equal,2,64,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.080445976394187,1.0,1.0
kt2_s65,2comp_equal,2,65,5,hmc,2,True,3,0.50295,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1573872476169995,0.9133333333333332,0.6823191210643883
kt2_s66,2comp_equal,2,66,5,hmc,2,True,3,0.8148,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0663552681043194,0.9966666666666668,0.9866663650905948
kt2_s67,2comp_equal,2,67,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.049729695419209,0.9833333333333332,0.9342249400414524
kt2_s68,2comp_equal,2,68,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.6588819225082703,1.0,1.0
kt2_s69,2comp_equal,2,69,5,hmc,2,True,3,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.047340784894899,0.9966666666666668,0.9929097462292372
kt2_s70,2comp_equal,2,70,5,hmc,2,True,3,0.50465,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.356211685386373,0.9933333333333332,0.9854188300256403
kt2_s71,2comp_equal,2,71,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.7309056070194324,1.0,1.0
kt2_s72,2comp_equal,2,72,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.456297318301689,1.0,1.0
kt2_s73,2comp_equal,2,73,5,hmc,2,True,3,0.5002,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,3.4954563587709004,1.0,1.0
kt2_s74,2comp_equal,2,74,5,hmc,2,True,3,0.70665,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.016451095276889,0.99,0.9602673077500944
kt2_s75,2comp_equal,2,75,5,hmc,2,True,3,0.5026,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.228847939910155,1.0,1.0
kt2_s76,2comp_equal,2,76,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.232078704880997,1.0,1.0
kt2_s77,2comp_equal,2,77,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.255193643698868,1.0,1.0
kt2_s78,2comp_equal,2,78,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.0610774167472616,0.9933333333333332,0.973419284455204
kt2_s79,2comp_equal,2,79,5,hmc,2,True,3,0.5412,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.133837775440912,0.9833333333333332,0.9342246240342
kt2_s80,2comp_equal,2,80,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.160982378788048,1.0,1.0
kt2_s81,2comp_equal,2,81,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2293184258697787,0.9966666666666668,0.9866666397815044
kt2_s82,2comp_equal,2,82,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.488812762117736,1.0,1.0
kt2_s83,2comp_equal,2,83,5,hmc,2,True,2,0.1938,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0103710454502548,1.0,1.0
kt2_s84,2comp_equal,2,84,5,hmc,2,True,3,0.5084,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.8001897539975853,1.0,1.0
kt2_s85,2comp_equal,2,85,5,hmc,2,True,3,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0193479412754651,0.99,0.9669555046733036
kt2_s86,2comp_equal,2,86,5,hmc,2,True,3,0.83335,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1384998292236472,1.0,1.0
kt2_s87,2comp_equal,2,87,5,hmc,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,3.5434627145653845,1.0,1.0
kt2_s88,2comp_equal,2,88,5,hmc,2,True,3,0.5002,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.683109455597241,1.0,1.0
kt2_s89,2comp_equal,2,89,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,9919727111065938.0,1.0,1.0
kt2_s90,2comp_equal,2,90,5,hmc,2,True,3,0.5008,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.236518721096025,1.0,1.0
kt2_s91,2comp_equal,2,91,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.0742823863575057,1.0,1.0
kt2_s92,2comp_equal,2,92,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1982029459423984,1.0,1.0
kt2_s93,2comp_equal,2,93,5,hmc,2,True,3,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0927208071687269,0.9833333333333332,0.9612902793169382
kt2_s94,2comp_equal,2,94,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.569305646699988,0.9966666666666668,0.9866666361755966
kt2_s95,2comp_equal,2,95,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,3.58060143978311,1.0,1.0
kt2_s96,2comp_equal,2,96,5,hmc,2,True,3,0.70285,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0198304220754668,1.0,1.0
kt2_s97,2comp_equal,2,97,5,hmc,2,True,3,0.59765,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2253695130994986,0.9966666666666668,0.994024497680328
kt2_s98,2comp_equal,2,98,5,hmc,2,True,4,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.065251244989902,1.0,1.0
kt2_s99,2comp_equal,2,99,5,hmc,2,True,3,0.5143,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.195436164845575,1.0,1.0
kt3_s01,3comp_equal,3,1,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.232268196102368,0.9733333333333334,0.925637247129838
kt3_s02,3comp_equal,3,2,5,hmc,2,True,3,0.5599,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.125917628931819,0.6433333333333333,0.5018284008146012
kt3_s03,3comp_equal,3,3,5,hmc,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0184922833452594,0.9966666666666668,0.9902492283516412
kt3_s04,3comp_equal,3,4,5,hmc,2,True,3,0.50005,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1999295236291654,1.0,1.0
kt3_s05,3comp_equal,3,5,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.7561138575468385,1.0,1.0
kt3_s06,3comp_equal,3,6,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2343524810879214,0.9866666666666668,0.9597579793735822
kt3_s07,3comp_equal,3,7,5,hmc,2,True,3,0.54865,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2660296047358788,0.67,0.4792601659715542
kt3_s08,3comp_equal,3,8,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.404240113986156,0.89,0.7253103832019823
kt3_s09,3comp_equal,3,9,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2356378531553545,0.9466666666666668,0.848889290231426
kt3_s100,3comp_equal,3,100,5,hmc,2,True,4,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1703330411253385,0.6533333333333333,0.4593493902730221
kt3_s10,3comp_equal,3,10,5,hmc,2,True,3,0.50065,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2472435192282445,0.9866666666666668,0.965575627466145
kt3_s11,3comp_equal,3,11,5,hmc,2,True,4,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.312689010396627,0.96,0.8849507510513965
kt3_s12,3comp_equal,3,12,5,hmc,2,True,2,0.00315,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.9489198769411389,0.98,0.9449549940264153
kt3_s13,3comp_equal,3,13,5,hmc,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.3951535757414584,1.0,1.0
kt3_s14,3comp_equal,3,14,5,hmc,2,True,3,0.50535,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0087299915152497,1.0,1.0
kt3_s15,3comp_equal,3,15,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2650768765281164,0.6766666666666666,0.5643629257567819
kt3_s16,3comp_equal,3,16,5,hmc,2,True,2,0.02695,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.005613552440969,0.97,0.9119092575534103
kt3_s17,3comp_equal,3,17,5,hmc,2,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.9629309369467465,0.9266666666666666,0.7792284877219338
kt3_s18,3comp_equal,3,18,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.246101953478511,1.0,1.0
kt3_s19,3comp_equal,3,19,5,hmc,2,True,3,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0538583892450812,0.9766666666666668,0.9338295067609284
kt3_s20,3comp_equal,3,20,5,hmc,2,True,4,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.0927572568818964,0.99,0.9711308845006508
kt3_s21,3comp_equal,3,21,5,hmc,2,True,3,0.50005,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.0432913208531693,0.7,0.5949920807978445
kt3_s22,3comp_equal,3,22,5,hmc,2,True,3,1.0,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0363236473273862,0.9966666666666668,0.9951609365442672
kt3_s23,3comp_equal,3,23,5,hmc,2,True,2,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,9919727111065938.0,0.6733333333333333,0.5699482561114326
kt3_s24,3comp_equal,3,24,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.916965134653847,0.99,0.9706003962652772
kt3_s25,3comp_equal,3,25,5,hmc,2,True,5,0.5946,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.8355805164791483,0.9066666666666666,0.7516058881782536
kt3_s26,3comp_equal,3,26,5,hmc,2,True,5,0.50085,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.870841361807316,0.9933333333333332,0.979987730364175
kt3_s27,3comp_equal,3,27,5,hmc,2,True,3,0.50005,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.349459149700829,0.7233333333333334,0.5430536648865827
kt3_s28,3comp_equal,3,28,5,hmc,2,True,3,0.53645,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.027169552894856,0.6833333333333333,0.5451158517445355
kt3_s29,3comp_equal,3,29,5,hmc,2,True,3,0.55395,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.010965348520389,0.9633333333333334,0.89138415855052
kt3_s30,3comp_equal,3,30,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.250189132950069,1.0,1.0
kt3_s31,3comp_equal,3,31,5,hmc,2,True,3,0.50025,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.051453652439186,0.9733333333333334,0.9215017385133364
kt3_s32,3comp_equal,3,32,5,hmc,2,True,3,0.5183,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.8389881602234728,0.6733333333333333,0.5808199120199696
