dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,param,Hellinger,KL,JSD,TVD,Wasserstein1
kt1_s88,1comp,1,88,5,bayesm,2,Alt2,0.08182,0.03865,0.00632,0.07032,0.11017
kt1_s88,1comp,1,88,5,bayesm,2,Alt3,0.04603,0.01292,0.00195,0.03149,0.0623
kt1_s88,1comp,1,88,5,bayesm,2,Price,0.04348,0.01048,0.00177,0.03113,0.08993
kt1_s89,1comp,1,89,5,bayesm,2,Alt1,0.06088,0.0289,0.00319,0.02309,0.08111
kt1_s89,1comp,1,89,5,bayesm,2,Alt2,0.07456,0.04911,0.00474,0.04943,0.11372
kt1_s89,1comp,1,89,5,bayesm,2,Alt3,0.4696,2.85914,0.18542,0.48173,2.53226
kt1_s89,1comp,1,89,5,bayesm,2,Price,0.04642,0.01104,0.00206,0.03893,0.11002
kt1_s90,1comp,1,90,5,bayesm,2,Alt1,0.07622,0.03275,0.00551,0.07122,0.13083
kt1_s90,1comp,1,90,5,bayesm,2,Alt2,0.05737,0.01959,0.00307,0.04339,0.11152
kt1_s90,1comp,1,90,5,bayesm,2,Alt3,0.10577,0.06125,0.01068,0.10275,0.22738
kt1_s90,1comp,1,90,5,bayesm,2,Price,0.11488,0.07632,0.01248,0.10416,0.20439
kt1_s91,1comp,1,91,5,bayesm,2,Alt1,0.05887,0.01866,0.00326,0.05524,0.14856
kt1_s91,1comp,1,91,5,bayesm,2,Alt2,0.05302,0.01738,0.00257,0.03831,0.11687
kt1_s91,1comp,1,91,5,bayesm,2,Alt3,0.09792,0.04128,0.00939,0.10517,0.22937
kt1_s91,1comp,1,91,5,bayesm,2,Price,0.12023,0.0542,0.01426,0.12967,0.27084
kt1_s92,1comp,1,92,5,bayesm,2,Alt1,0.06246,0.01541,0.00387,0.06509,0.12298
kt1_s92,1comp,1,92,5,bayesm,2,Alt2,0.06874,0.03224,0.00434,0.06625,0.16776
kt1_s92,1comp,1,92,5,bayesm,2,Alt3,0.10518,0.07658,0.01021,0.08729,0.2137
kt1_s92,1comp,1,92,5,bayesm,2,Price,0.03657,0.00857,0.00121,0.01977,0.06008
kt1_s93,1comp,1,93,5,bayesm,2,Alt1,0.12518,0.06842,0.0154,0.13956,0.2509
kt1_s93,1comp,1,93,5,bayesm,2,Alt2,0.07844,0.03058,0.00592,0.07851,0.15519
kt1_s93,1comp,1,93,5,bayesm,2,Alt3,0.05176,0.01244,0.0026,0.04869,0.17202
kt1_s93,1comp,1,93,5,bayesm,2,Price,0.0487,0.01504,0.00215,0.02548,0.05715
kt1_s94,1comp,1,94,5,bayesm,2,Alt1,0.10876,0.0553,0.01148,0.11992,0.34388
kt1_s94,1comp,1,94,5,bayesm,2,Alt2,0.17496,0.51394,0.02505,0.12915,0.47443
kt1_s94,1comp,1,94,5,bayesm,2,Alt3,0.06571,0.03464,0.00384,0.05219,0.11832
kt1_s94,1comp,1,94,5,bayesm,2,Price,0.12784,0.0951,0.01536,0.11501,0.19529
kt1_s95,1comp,1,95,5,bayesm,2,Alt1,0.14069,0.11861,0.01878,0.13764,0.42852
kt1_s95,1comp,1,95,5,bayesm,2,Alt2,0.09509,0.05379,0.00855,0.08431,0.1621
kt1_s95,1comp,1,95,5,bayesm,2,Alt3,0.1298,0.11632,0.01571,0.11792,0.20649
kt1_s95,1comp,1,95,5,bayesm,2,Price,0.02731,0.00437,0.00069,0.01746,0.02069
kt1_s96,1comp,1,96,5,bayesm,2,Alt1,0.0594,0.02633,0.00307,0.03424,0.07069
kt1_s96,1comp,1,96,5,bayesm,2,Alt2,0.03502,0.00896,0.00107,0.0156,0.02654
kt1_s96,1comp,1,96,5,bayesm,2,Alt3,0.0341,0.0058,0.00112,0.02547,0.0409
kt1_s96,1comp,1,96,5,bayesm,2,Price,0.02244,0.00251,0.00048,0.01746,0.0203
kt1_s97,1comp,1,97,5,bayesm,2,Alt1,0.11142,0.10656,0.01108,0.08463,0.16353
kt1_s97,1comp,1,97,5,bayesm,2,Alt2,0.17896,0.28913,0.02882,0.15867,0.27456
kt1_s97,1comp,1,97,5,bayesm,2,Alt3,0.08597,0.04141,0.00692,0.07602,0.20719
kt1_s97,1comp,1,97,5,bayesm,2,Price,0.09365,0.0698,0.00782,0.07435,0.25878
kt1_s98,1comp,1,98,5,bayesm,2,Alt1,0.18914,0.24161,0.0336,0.20109,0.43647
kt1_s98,1comp,1,98,5,bayesm,2,Alt2,0.19243,0.50032,0.0316,0.15516,0.42663
kt1_s98,1comp,1,98,5,bayesm,2,Alt3,0.10528,0.09492,0.0095,0.0711,0.26461
kt1_s98,1comp,1,98,5,bayesm,2,Price,0.0739,0.02982,0.0051,0.05663,0.11005
kt1_s99,1comp,1,99,5,bayesm,2,Alt1,0.11059,0.07268,0.01146,0.09625,0.28499
kt1_s99,1comp,1,99,5,bayesm,2,Alt2,0.09004,0.04806,0.00759,0.07684,0.19767
kt1_s99,1comp,1,99,5,bayesm,2,Alt3,0.03963,0.0113,0.00139,0.01538,0.04166
kt1_s99,1comp,1,99,5,bayesm,2,Price,0.12471,0.08871,0.01465,0.1129,0.35931
kt2_s01,2comp_equal,2,1,5,bayesm,2,Alt1,0.09771,0.05697,0.00899,0.09233,0.2262
kt2_s01,2comp_equal,2,1,5,bayesm,2,Alt2,0.05553,0.01928,0.00283,0.04519,0.11562
kt2_s01,2comp_equal,2,1,5,bayesm,2,Alt3,0.04148,0.01121,0.00157,0.02171,0.06289
kt2_s01,2comp_equal,2,1,5,bayesm,2,Price,0.07086,0.03761,0.00448,0.05723,0.14408
kt2_s02,2comp_equal,2,2,5,bayesm,2,Alt1,0.09589,inf,0.00686,0.05153,0.27204
kt2_s02,2comp_equal,2,2,5,bayesm,2,Alt2,0.09346,inf,0.0067,0.04685,0.34255
kt2_s02,2comp_equal,2,2,5,bayesm,2,Alt3,0.10584,inf,0.00913,0.06844,0.24378
kt2_s02,2comp_equal,2,2,5,bayesm,2,Price,0.0797,inf,0.00481,0.03761,0.129
kt2_s03,2comp_equal,2,3,5,bayesm,2,Alt1,0.04341,0.00913,0.00183,0.03589,0.08227
kt2_s03,2comp_equal,2,3,5,bayesm,2,Alt2,0.04605,0.00987,0.00206,0.04813,0.06965
kt2_s03,2comp_equal,2,3,5,bayesm,2,Alt3,0.08025,0.02989,0.00623,0.07568,0.34265
kt2_s03,2comp_equal,2,3,5,bayesm,2,Price,0.07856,0.02473,0.0061,0.08146,0.38071
kt2_s04,2comp_equal,2,4,5,bayesm,2,Alt1,0.08555,0.02926,0.00715,0.07062,0.22461
kt2_s04,2comp_equal,2,4,5,bayesm,2,Alt2,0.06116,0.021,0.00354,0.0612,0.1052
kt2_s04,2comp_equal,2,4,5,bayesm,2,Alt3,0.04683,0.01061,0.00212,0.0503,0.15894
kt2_s04,2comp_equal,2,4,5,bayesm,2,Price,0.03209,0.00536,0.00098,0.03303,0.0948
kt2_s05,2comp_equal,2,5,5,bayesm,2,Alt1,0.173,0.20497,0.02738,0.1461,0.52283
kt2_s05,2comp_equal,2,5,5,bayesm,2,Alt2,0.0674,0.01759,0.00451,0.07003,0.10618
kt2_s05,2comp_equal,2,5,5,bayesm,2,Alt3,0.21009,0.34004,0.03957,0.17315,0.38552
kt2_s05,2comp_equal,2,5,5,bayesm,2,Price,0.08993,0.04298,0.00775,0.0856,0.43184
kt2_s06,2comp_equal,2,6,5,bayesm,2,Alt1,0.04591,0.01015,0.00203,0.04524,0.11508
kt2_s06,2comp_equal,2,6,5,bayesm,2,Alt2,0.07794,0.03291,0.00579,0.07746,0.16426
kt2_s06,2comp_equal,2,6,5,bayesm,2,Alt3,0.10302,0.05545,0.01025,0.11659,0.24309
kt2_s06,2comp_equal,2,6,5,bayesm,2,Price,0.06336,0.02812,0.00368,0.05497,0.36011
kt2_s07,2comp_equal,2,7,5,bayesm,2,Alt1,0.0713,0.031,0.00475,0.06936,0.12084
kt2_s07,2comp_equal,2,7,5,bayesm,2,Alt2,0.04413,0.01272,0.00177,0.03387,0.0774
kt2_s07,2comp_equal,2,7,5,bayesm,2,Alt3,0.03942,0.01142,0.00139,0.02652,0.05113
kt2_s07,2comp_equal,2,7,5,bayesm,2,Price,0.04635,0.01143,0.00204,0.03694,0.09551
kt2_s08,2comp_equal,2,8,5,bayesm,2,Alt1,0.14595,0.14985,0.01948,0.11865,0.39607
kt2_s08,2comp_equal,2,8,5,bayesm,2,Alt2,0.08537,0.06731,0.0065,0.07437,0.21053
kt2_s08,2comp_equal,2,8,5,bayesm,2,Alt3,0.06896,0.02765,0.00451,0.05342,0.2255
kt2_s08,2comp_equal,2,8,5,bayesm,2,Price,0.07636,0.02271,0.00578,0.08043,0.18973
kt2_s09,2comp_equal,2,9,5,bayesm,2,Alt1,0.11233,0.08054,0.01182,0.09916,0.4411
kt2_s09,2comp_equal,2,9,5,bayesm,2,Alt2,0.10422,0.08199,0.00992,0.08286,0.22226
kt2_s09,2comp_equal,2,9,5,bayesm,2,Alt3,0.18152,0.30963,0.02885,0.1384,0.55003
kt2_s09,2comp_equal,2,9,5,bayesm,2,Price,0.06665,0.02269,0.00428,0.05705,0.22811
kt2_s100,2comp_equal,2,100,5,bayesm,2,Alt1,0.24574,0.41825,0.05494,0.24303,0.60394
kt2_s100,2comp_equal,2,100,5,bayesm,2,Alt2,0.05103,0.01661,0.00241,0.04221,0.14554
kt2_s100,2comp_equal,2,100,5,bayesm,2,Alt3,0.0651,0.02014,0.00412,0.06764,0.17186
kt2_s100,2comp_equal,2,100,5,bayesm,2,Price,0.08514,0.03977,0.00693,0.0831,0.26687
kt2_s10,2comp_equal,2,10,5,bayesm,2,Alt1,0.06147,0.03818,0.00316,0.03921,0.12404
kt2_s10,2comp_equal,2,10,5,bayesm,2,Alt2,0.14103,0.1771,0.01778,0.11592,0.50642
kt2_s10,2comp_equal,2,10,5,bayesm,2,Alt3,0.06699,0.0242,0.00428,0.06216,0.25002
kt2_s10,2comp_equal,2,10,5,bayesm,2,Price,0.07788,0.04685,0.00545,0.0493,0.19254
kt2_s11,2comp_equal,2,11,5,bayesm,2,Alt1,0.09738,0.05668,0.00883,0.0921,0.23795
kt2_s11,2comp_equal,2,11,5,bayesm,2,Alt2,0.07027,0.03685,0.00443,0.05839,0.18041
kt2_s11,2comp_equal,2,11,5,bayesm,2,Alt3,0.08196,0.0596,0.0056,0.02967,0.10537
kt2_s11,2comp_equal,2,11,5,bayesm,2,Price,0.03546,0.00742,0.00116,0.02429,0.07265
kt2_s12,2comp_equal,2,12,5,bayesm,2,Alt1,0.07061,0.02681,0.00469,0.06072,0.12863
kt2_s12,2comp_equal,2,12,5,bayesm,2,Alt2,0.07923,0.04372,0.00574,0.05324,0.25641
kt2_s12,2comp_equal,2,12,5,bayesm,2,Alt3,0.04313,0.00951,0.00178,0.04624,0.07019
kt2_s12,2comp_equal,2,12,5,bayesm,2,Price,0.12922,0.10683,0.01558,0.12305,0.48665
kt2_s13,2comp_equal,2,13,5,bayesm,2,Alt1,0.0611,0.03216,0.00329,0.04075,0.15251
kt2_s13,2comp_equal,2,13,5,bayesm,2,Alt2,0.09238,0.04614,0.00814,0.08527,0.16519
kt2_s13,2comp_equal,2,13,5,bayesm,2,Alt3,0.18897,0.15876,0.03464,0.19013,0.46828
kt2_s13,2comp_equal,2,13,5,bayesm,2,Price,0.07989,0.03355,0.0061,0.08404,0.22689
kt2_s14,2comp_equal,2,14,5,bayesm,2,Alt1,0.4314,2.54568,0.15447,0.36979,1.6897
kt2_s14,2comp_equal,2,14,5,bayesm,2,Alt2,0.39942,1.41098,0.13665,0.34462,1.8323
kt2_s14,2comp_equal,2,14,5,bayesm,2,Alt3,0.32449,0.94532,0.09511,0.32133,1.60692
kt2_s14,2comp_equal,2,14,5,bayesm,2,Price,0.04558,0.01071,0.00199,0.04501,0.13971
kt2_s15,2comp_equal,2,15,5,bayesm,2,Alt1,0.08795,inf,0.00635,0.06193,0.18528
kt2_s15,2comp_equal,2,15,5,bayesm,2,Alt2,0.10443,inf,0.00936,0.06918,0.24554
kt2_s15,2comp_equal,2,15,5,bayesm,2,Alt3,0.09117,inf,0.00632,0.04981,0.23099
kt2_s15,2comp_equal,2,15,5,bayesm,2,Price,0.09994,inf,0.00764,0.04389,0.29828
kt2_s16,2comp_equal,2,16,5,bayesm,2,Alt1,0.14468,0.17131,0.01902,0.10377,0.42063
kt2_s16,2comp_equal,2,16,5,bayesm,2,Alt2,0.15374,0.23542,0.02088,0.12494,0.32476
kt2_s16,2comp_equal,2,16,5,bayesm,2,Alt3,0.08711,0.05548,0.00691,0.07912,0.18418
kt2_s16,2comp_equal,2,16,5,bayesm,2,Price,0.17844,0.28807,0.0282,0.1393,0.36233
kt2_s17,2comp_equal,2,17,5,bayesm,2,Alt1,0.05432,0.01578,0.0028,0.0527,0.08438
kt2_s17,2comp_equal,2,17,5,bayesm,2,Alt2,0.04743,0.01674,0.002,0.02607,0.11796
kt2_s17,2comp_equal,2,17,5,bayesm,2,Alt3,0.06668,0.02021,0.00432,0.06716,0.13196
kt2_s17,2comp_equal,2,17,5,bayesm,2,Price,0.04751,0.01229,0.00213,0.05035,0.17058
kt2_s18,2comp_equal,2,18,5,bayesm,2,Alt1,0.05272,0.01718,0.0026,0.0369,0.09006
kt2_s18,2comp_equal,2,18,5,bayesm,2,Alt2,0.12028,0.09327,0.01346,0.10312,0.18405
kt2_s18,2comp_equal,2,18,5,bayesm,2,Alt3,0.06582,0.03006,0.00398,0.04394,0.12706
kt2_s18,2comp_equal,2,18,5,bayesm,2,Price,0.11856,0.07998,0.01335,0.10891,0.20548
kt2_s19,2comp_equal,2,19,5,bayesm,2,Alt1,0.14034,0.10177,0.0191,0.13535,0.43724
kt2_s19,2comp_equal,2,19,5,bayesm,2,Alt2,0.08273,0.04093,0.00641,0.06807,0.20425
kt2_s19,2comp_equal,2,19,5,bayesm,2,Alt3,0.1075,0.09665,0.0107,0.09902,0.2606
kt2_s19,2comp_equal,2,19,5,bayesm,2,Price,0.08375,0.06071,0.00631,0.07593,0.18636
kt2_s20,2comp_equal,2,20,5,bayesm,2,Alt1,0.07523,0.0265,0.00554,0.09197,0.40833
kt2_s20,2comp_equal,2,20,5,bayesm,2,Alt2,0.03198,0.00527,0.00097,0.02451,0.0436
kt2_s20,2comp_equal,2,20,5,bayesm,2,Alt3,0.04841,0.01244,0.00223,0.03876,0.17014
kt2_s20,2comp_equal,2,20,5,bayesm,2,Price,0.10508,0.05396,0.01072,0.11293,0.76045
kt2_s21,2comp_equal,2,21,5,bayesm,2,Alt1,0.2479,0.89908,0.05409,0.21781,0.7013
kt2_s21,2comp_equal,2,21,5,bayesm,2,Alt2,0.25305,0.75784,0.05533,0.22931,1.07699
kt2_s21,2comp_equal,2,21,5,bayesm,2,Alt3,0.23787,0.73779,0.04932,0.19716,0.67247
kt2_s21,2comp_equal,2,21,5,bayesm,2,Price,0.08773,0.04237,0.00733,0.0757,0.21019
kt2_s22,2comp_equal,2,22,5,bayesm,2,Alt1,0.09031,0.05115,0.00758,0.0832,0.22447
kt2_s22,2comp_equal,2,22,5,bayesm,2,Alt2,0.11267,0.14888,0.01086,0.0768,0.24089
kt2_s22,2comp_equal,2,22,5,bayesm,2,Alt3,0.10547,0.09104,0.01003,0.08567,0.26828
kt2_s22,2comp_equal,2,22,5,bayesm,2,Price,0.06769,0.01789,0.00455,0.07239,0.1407
kt2_s23,2comp_equal,2,23,5,bayesm,2,Alt1,0.10504,0.09642,0.01008,0.07439,0.21069
kt2_s23,2comp_equal,2,23,5,bayesm,2,Alt2,0.15445,0.19893,0.02167,0.13623,0.36014
kt2_s23,2comp_equal,2,23,5,bayesm,2,Alt3,0.13564,0.13384,0.01685,0.11681,0.21207
kt2_s23,2comp_equal,2,23,5,bayesm,2,Price,0.04422,0.01305,0.00177,0.02482,0.13978
kt2_s24,2comp_equal,2,24,5,bayesm,2,Alt1,0.08582,0.05375,0.00675,0.0698,0.20693
kt2_s24,2comp_equal,2,24,5,bayesm,2,Alt2,0.03778,0.01097,0.00124,0.02193,0.04812
kt2_s24,2comp_equal,2,24,5,bayesm,2,Alt3,0.12743,0.07233,0.01582,0.13412,0.31244
kt2_s24,2comp_equal,2,24,5,bayesm,2,Price,0.07417,0.03068,0.00522,0.05098,0.13097
kt2_s25,2comp_equal,2,25,5,bayesm,2,Alt1,0.11556,0.10935,0.01213,0.08223,0.321
kt2_s25,2comp_equal,2,25,5,bayesm,2,Alt2,0.06024,0.02127,0.00341,0.06473,0.17125
kt2_s25,2comp_equal,2,25,5,bayesm,2,Alt3,0.12376,0.09742,0.01435,0.10779,0.33901
kt2_s25,2comp_equal,2,25,5,bayesm,2,Price,0.10695,0.05037,0.01111,0.09438,0.21443
kt2_s26,2comp_equal,2,26,5,bayesm,2,Alt1,0.10939,0.06748,0.01149,0.12231,0.23482
kt2_s26,2comp_equal,2,26,5,bayesm,2,Alt2,0.19329,0.2031,0.03558,0.18329,0.46851
kt2_s26,2comp_equal,2,26,5,bayesm,2,Alt3,0.27405,0.58897,0.06665,0.24317,0.64943
kt2_s26,2comp_equal,2,26,5,bayesm,2,Price,0.12113,0.10948,0.01338,0.09595,0.16113
kt2_s27,2comp_equal,2,27,5,bayesm,2,Alt1,0.13492,0.11716,0.01701,0.13454,0.59168
kt2_s27,2comp_equal,2,27,5,bayesm,2,Alt2,0.08596,0.05323,0.00674,0.07687,0.22203
kt2_s27,2comp_equal,2,27,5,bayesm,2,Alt3,0.10995,0.07293,0.01148,0.11671,0.25119
kt2_s27,2comp_equal,2,27,5,bayesm,2,Price,0.07775,0.02653,0.00591,0.07761,0.34147
kt2_s28,2comp_equal,2,28,5,bayesm,2,Alt1,0.18156,0.2238,0.02983,0.13813,0.31132
kt2_s28,2comp_equal,2,28,5,bayesm,2,Alt2,0.22661,0.41524,0.04561,0.18806,0.5138
kt2_s28,2comp_equal,2,28,5,bayesm,2,Alt3,0.15348,0.16771,0.0217,0.12916,0.37824
kt2_s28,2comp_equal,2,28,5,bayesm,2,Price,0.1334,0.13102,0.01632,0.11344,0.2948
kt2_s29,2comp_equal,2,29,5,bayesm,2,Alt1,0.04077,0.0096,0.00155,0.03846,0.07843
kt2_s29,2comp_equal,2,29,5,bayesm,2,Alt2,0.07184,0.02273,0.00506,0.08237,0.20443
kt2_s29,2comp_equal,2,29,5,bayesm,2,Alt3,0.06126,0.01794,0.00363,0.0488,0.17778
kt2_s29,2comp_equal,2,29,5,bayesm,2,Price,0.07984,0.02915,0.00621,0.07856,0.25
kt2_s30,2comp_equal,2,30,5,bayesm,2,Alt1,0.10087,0.05642,0.00967,0.08769,0.39156
kt2_s30,2comp_equal,2,30,5,bayesm,2,Alt2,0.07628,0.03604,0.00545,0.07105,0.17548
kt2_s30,2comp_equal,2,30,5,bayesm,2,Alt3,0.15376,0.13998,0.02216,0.14673,0.58084
kt2_s30,2comp_equal,2,30,5,bayesm,2,Price,0.09841,0.0448,0.00945,0.10442,0.35251
kt2_s31,2comp_equal,2,31,5,bayesm,2,Alt1,0.08,0.03686,0.00612,0.07061,0.10847
kt2_s31,2comp_equal,2,31,5,bayesm,2,Alt2,0.06355,0.02425,0.00379,0.04799,0.11677
kt2_s31,2comp_equal,2,31,5,bayesm,2,Alt3,0.03999,0.00822,0.00153,0.03147,0.09967
kt2_s31,2comp_equal,2,31,5,bayesm,2,Price,0.03855,0.01027,0.00137,0.02908,0.09134
kt2_s32,2comp_equal,2,32,5,bayesm,2,Alt1,0.052,0.01342,0.00261,0.05812,0.15457
kt2_s32,2comp_equal,2,32,5,bayesm,2,Alt2,0.11449,0.06853,0.01264,0.11258,0.28211
kt2_s32,2comp_equal,2,32,5,bayesm,2,Alt3,0.12084,0.12338,0.01302,0.10873,0.35204
kt2_s32,2comp_equal,2,32,5,bayesm,2,Price,0.11015,0.12989,0.01044,0.07231,0.29131
kt2_s33,2comp_equal,2,33,5,bayesm,2,Alt1,0.07972,0.06205,0.0055,0.05594,0.09482
kt2_s33,2comp_equal,2,33,5,bayesm,2,Alt2,0.10448,0.12821,0.00926,0.06627,0.35231
kt2_s33,2comp_equal,2,33,5,bayesm,2,Alt3,0.09606,0.09036,0.00789,0.05689,0.25189
kt2_s33,2comp_equal,2,33,5,bayesm,2,Price,0.0894,0.07086,0.00699,0.05521,0.18371
kt2_s34,2comp_equal,2,34,5,bayesm,2,Alt1,0.06191,0.03462,0.00339,0.03868,0.07561
kt2_s34,2comp_equal,2,34,5,bayesm,2,Alt2,0.0582,0.02747,0.00305,0.03977,0.22116
kt2_s34,2comp_equal,2,34,5,bayesm,2,Alt3,0.12647,0.17689,0.01404,0.08877,0.20369
kt2_s34,2comp_equal,2,34,5,bayesm,2,Price,0.06491,0.02324,0.00398,0.05445,0.18737
kt2_s35,2comp_equal,2,35,5,bayesm,2,Alt1,0.05229,0.01097,0.00272,0.05404,0.11512
kt2_s35,2comp_equal,2,35,5,bayesm,2,Alt2,0.04525,0.01229,0.00192,0.04044,0.11668
kt2_s35,2comp_equal,2,35,5,bayesm,2,Alt3,0.04136,0.01016,0.0016,0.0388,0.11588
kt2_s35,2comp_equal,2,35,5,bayesm,2,Price,0.05749,0.01792,0.00315,0.04325,0.1073
kt2_s36,2comp_equal,2,36,5,bayesm,2,Alt1,0.04733,0.01059,0.00216,0.04636,0.09048
kt2_s36,2comp_equal,2,36,5,bayesm,2,Alt2,0.04823,0.01455,0.00216,0.03257,0.1278
kt2_s36,2comp_equal,2,36,5,bayesm,2,Alt3,0.09546,0.05324,0.00859,0.08654,0.21361
kt2_s36,2comp_equal,2,36,5,bayesm,2,Price,0.07018,0.02418,0.00474,0.06417,0.19064
kt2_s37,2comp_equal,2,37,5,bayesm,2,Alt1,0.13621,0.24065,0.01614,0.10079,0.4853
kt2_s37,2comp_equal,2,37,5,bayesm,2,Alt2,0.12324,0.07697,0.01451,0.1008,0.47202
kt2_s37,2comp_equal,2,37,5,bayesm,2,Alt3,0.0449,0.0108,0.00191,0.04309,0.08262
kt2_s37,2comp_equal,2,37,5,bayesm,2,Price,0.07679,0.03515,0.00553,0.05807,0.28602
kt2_s38,2comp_equal,2,38,5,bayesm,2,Alt1,0.10691,0.0565,0.01107,0.11774,0.40373
kt2_s38,2comp_equal,2,38,5,bayesm,2,Alt2,0.07942,0.03522,0.00601,0.07421,0.17812
kt2_s38,2comp_equal,2,38,5,bayesm,2,Alt3,0.06405,0.02322,0.00388,0.05859,0.28337
kt2_s38,2comp_equal,2,38,5,bayesm,2,Price,0.06899,0.01972,0.00468,0.07102,0.28045
kt2_s39,2comp_equal,2,39,5,bayesm,2,Alt1,0.0706,0.02489,0.00481,0.07238,0.16247
kt2_s39,2comp_equal,2,39,5,bayesm,2,Alt2,0.21172,0.4034,0.04037,0.19276,0.49603
kt2_s39,2comp_equal,2,39,5,bayesm,2,Alt3,0.05924,0.02343,0.00321,0.0337,0.10867
kt2_s39,2comp_equal,2,39,5,bayesm,2,Price,0.05415,0.01318,0.00288,0.06162,0.17163
kt2_s40,2comp_equal,2,40,5,bayesm,2,Alt1,0.13314,0.14886,0.01591,0.10317,0.27007
kt2_s40,2comp_equal,2,40,5,bayesm,2,Alt2,0.12421,0.05777,0.01506,0.12261,0.2863
kt2_s40,2comp_equal,2,40,5,bayesm,2,Alt3,0.13384,0.11543,0.01665,0.1086,0.23629
kt2_s40,2comp_equal,2,40,5,bayesm,2,Price,0.10481,0.05489,0.01058,0.10248,0.257
kt2_s41,2comp_equal,2,41,5,bayesm,2,Alt1,0.07759,0.03128,0.0058,0.06987,0.23206
kt2_s41,2comp_equal,2,41,5,bayesm,2,Alt2,0.1273,0.1147,0.01493,0.10767,0.35815
kt2_s41,2comp_equal,2,41,5,bayesm,2,Alt3,0.25417,4.48018,0.04755,0.15055,1.2089
kt2_s41,2comp_equal,2,41,5,bayesm,2,Price,0.144,0.14274,0.01905,0.12678,0.32531
kt2_s42,2comp_equal,2,42,5,bayesm,2,Alt1,0.08091,0.02752,0.00635,0.0667,0.16428
kt2_s42,2comp_equal,2,42,5,bayesm,2,Alt2,0.05986,0.0224,0.00331,0.0565,0.13418
kt2_s42,2comp_equal,2,42,5,bayesm,2,Alt3,0.08198,0.03974,0.00627,0.06361,0.13084
kt2_s42,2comp_equal,2,42,5,bayesm,2,Price,0.07076,0.02258,0.00488,0.07316,0.13201
kt2_s43,2comp_equal,2,43,5,bayesm,2,Alt1,0.05466,0.02022,0.00272,0.03159,0.08375
kt2_s43,2comp_equal,2,43,5,bayesm,2,Alt2,0.24579,0.43112,0.05406,0.18783,0.4638
kt2_s43,2comp_equal,2,43,5,bayesm,2,Alt3,0.05718,0.01571,0.00316,0.05711,0.16134
kt2_s43,2comp_equal,2,43,5,bayesm,2,Price,0.10791,0.06035,0.01118,0.10217,0.2496
kt2_s44,2comp_equal,2,44,5,bayesm,2,Alt1,0.15428,0.23482,0.02111,0.12297,0.3045
kt2_s44,2comp_equal,2,44,5,bayesm,2,Alt2,0.30603,2.19361,0.07728,0.24101,1.3735
kt2_s44,2comp_equal,2,44,5,bayesm,2,Alt3,0.13654,0.1053,0.018,0.15105,0.28706
kt2_s44,2comp_equal,2,44,5,bayesm,2,Price,0.11125,0.06966,0.01172,0.09866,0.38061
kt2_s45,2comp_equal,2,45,5,bayesm,2,Alt1,0.18405,0.17979,0.03208,0.16526,0.57375
kt2_s45,2comp_equal,2,45,5,bayesm,2,Alt2,0.14821,0.16875,0.01982,0.11357,0.29114
kt2_s45,2comp_equal,2,45,5,bayesm,2,Alt3,0.28042,0.94006,0.06655,0.22067,0.54099
kt2_s45,2comp_equal,2,45,5,bayesm,2,Price,0.09839,0.05159,0.00927,0.08514,0.35603
kt2_s46,2comp_equal,2,46,5,bayesm,2,Alt1,0.12149,0.08604,0.01395,0.11273,0.45233
kt2_s46,2comp_equal,2,46,5,bayesm,2,Alt2,0.04229,0.0094,0.0017,0.03794,0.09887
kt2_s46,2comp_equal,2,46,5,bayesm,2,Alt3,0.08864,0.03309,0.00774,0.09818,0.25845
kt2_s46,2comp_equal,2,46,5,bayesm,2,Price,0.11083,0.06627,0.01172,0.10002,0.25933
kt2_s47,2comp_equal,2,47,5,bayesm,2,Alt1,0.05472,0.01458,0.00289,0.05242,0.09845
kt2_s47,2comp_equal,2,47,5,bayesm,2,Alt2,0.08896,0.04357,0.00755,0.08653,0.28813
kt2_s47,2comp_equal,2,47,5,bayesm,2,Alt3,0.08321,0.04321,0.00648,0.07429,0.29639
kt2_s47,2comp_equal,2,47,5,bayesm,2,Price,0.08507,0.0401,0.0069,0.07644,0.32109
kt2_s48,2comp_equal,2,48,5,bayesm,2,Alt1,0.06601,0.02486,0.00416,0.06329,0.25199
kt2_s48,2comp_equal,2,48,5,bayesm,2,Alt2,0.1,0.06304,0.00931,0.0823,0.18751
kt2_s48,2comp_equal,2,48,5,bayesm,2,Alt3,0.06384,0.02084,0.00392,0.06418,0.23221
kt2_s48,2comp_equal,2,48,5,bayesm,2,Price,0.0732,0.02777,0.0051,0.06274,0.18875
kt2_s49,2comp_equal,2,49,5,bayesm,2,Alt1,0.05952,0.01903,0.00338,0.05615,0.09051
kt2_s49,2comp_equal,2,49,5,bayesm,2,Alt2,0.1282,0.07105,0.01612,0.12856,0.30767
kt2_s49,2comp_equal,2,49,5,bayesm,2,Alt3,0.04366,0.00969,0.00182,0.04,0.0575
kt2_s49,2comp_equal,2,49,5,bayesm,2,Price,0.20955,0.38156,0.03918,0.17701,0.49976
kt2_s50,2comp_equal,2,50,5,bayesm,2,Alt1,0.14462,0.26437,0.01789,0.123,0.31337
kt2_s50,2comp_equal,2,50,5,bayesm,2,Alt2,0.13409,0.21645,0.01508,0.10101,0.44909
