dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,block,kernel_id,n_divergent,frac_divergent,max_treedepth,mean_treedepth,frac_max_treedepth,max_leapfrog,mean_leapfrog,mean_acceptance
kt1_s36,1comp,1,36,5,nuts,1,mu_k,kernel_02,2,0.0002,10.0,8.4569,0.1211,1023.0,400.9445,0.966783881187439
kt1_s36,1comp,1,36,5,nuts,1,Delta,kernel_03,0,0.0,6.0,2.9454,0.0,39.0,6.814,0.9116672873497008
kt1_s36,1comp,1,36,5,nuts,1,beta_i,kernel_04,0,0.0,6.0,4.9971,0.0,47.0,30.9536,0.8489148616790771
kt1_s37,1comp,1,37,5,nuts,1,pvec_latent,kernel_00,0,0.0,6.0,3.7348,0.0,63.0,13.5784,0.9646242260932922
kt1_s37,1comp,1,37,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,113,0.0113,7.0,4.0909,0.0,79.0,16.5752,0.8170154094696045
kt1_s37,1comp,1,37,5,nuts,1,mu_k,kernel_02,1684,0.1684,10.0,6.4459,0.057,1023.0,211.0049,0.5319865942001343
kt1_s37,1comp,1,37,5,nuts,1,Delta,kernel_03,0,0.0,6.0,3.0346,0.0,63.0,7.4948,0.8995696306228638
kt1_s37,1comp,1,37,5,nuts,1,beta_i,kernel_04,3005,0.3005,8.0,4.9263,0.0,191.0,29.4193,0.515865683555603
kt1_s38,1comp,1,38,5,nuts,1,pvec_latent,kernel_00,0,0.0,5.0,2.6843,0.0,23.0,5.7524,0.8569779396057129
kt1_s38,1comp,1,38,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,448,0.0448,5.0,3.8499,0.0,31.0,13.7656,0.7752460837364197
kt1_s38,1comp,1,38,5,nuts,1,mu_k,kernel_02,5081,0.5081,9.0,3.3878,0.0,511.0,18.4978,0.2815019786357879
kt1_s38,1comp,1,38,5,nuts,1,Delta,kernel_03,0,0.0,4.0,2.9327,0.0,15.0,6.7326,0.915703296661377
kt1_s38,1comp,1,38,5,nuts,1,beta_i,kernel_04,0,0.0,10.0,8.3021,0.0084,1023.0,333.5408,0.9763832092285156
kt1_s39,1comp,1,39,5,nuts,1,pvec_latent,kernel_00,0,0.0,5.0,3.0146,0.0,31.0,7.5968,0.940649390220642
kt1_s39,1comp,1,39,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,183,0.0183,6.0,4.746,0.0,39.0,27.1028,0.911666989326477
kt1_s39,1comp,1,39,5,nuts,1,mu_k,kernel_02,39,0.0039,10.0,7.0874,0.0095,1023.0,160.1856,0.8856655955314636
kt1_s39,1comp,1,39,5,nuts,1,Delta,kernel_03,0,0.0,6.0,3.01,0.0,39.0,7.2282,0.9255744218826294
kt1_s39,1comp,1,39,5,nuts,1,beta_i,kernel_04,3132,0.3132,8.0,6.7555,0.0,255.0,109.8316,0.511181652545929
kt1_s40,1comp,1,40,5,nuts,1,pvec_latent,kernel_00,17,0.0017,6.0,2.8289,0.0,39.0,6.4355,0.8569307327270508
kt1_s40,1comp,1,40,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,131,0.0131,4.0,3.9808,0.0,15.0,14.8532,0.8514589667320251
kt1_s40,1comp,1,40,5,nuts,1,mu_k,kernel_02,1152,0.1152,9.0,4.3645,0.0,447.0,27.7261,0.3804380297660827
kt1_s40,1comp,1,40,5,nuts,1,Delta,kernel_03,0,0.0,5.0,2.8994,0.0,31.0,6.6344,0.8882126808166504
kt1_s40,1comp,1,40,5,nuts,1,beta_i,kernel_04,0,0.0,7.0,4.0436,0.0,127.0,15.7072,0.7910913228988647
kt1_s41,1comp,1,41,5,nuts,1,pvec_latent,kernel_00,0,0.0,5.0,3.4244,0.0,31.0,10.5066,0.9611050486564636
kt1_s41,1comp,1,41,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,190,0.019,5.0,3.9757,0.0,31.0,14.8194,0.8201788067817688
kt1_s41,1comp,1,41,5,nuts,1,mu_k,kernel_02,68,0.0068,10.0,7.735,0.0495,1023.0,261.1071,0.8682740330696106
kt1_s41,1comp,1,41,5,nuts,1,Delta,kernel_03,0,0.0,5.0,2.871,0.0,31.0,6.5346,0.8702943325042725
kt1_s41,1comp,1,41,5,nuts,1,beta_i,kernel_04,0,0.0,10.0,5.4982,0.0009,1023.0,48.76,0.7963321208953857
kt1_s42,1comp,1,42,5,nuts,1,pvec_latent,kernel_00,1,0.0001,5.0,2.8953,0.0,31.0,6.7418,0.9244971871376038
kt1_s42,1comp,1,42,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,371,0.0371,5.0,3.946,0.0,31.0,14.5754,0.8380982279777527
kt1_s42,1comp,1,42,5,nuts,1,mu_k,kernel_02,257,0.0257,9.0,4.6342,0.0,287.0,28.0997,0.7577512860298157
kt1_s42,1comp,1,42,5,nuts,1,Delta,kernel_03,0,0.0,4.0,2.8858,0.0,15.0,6.5442,0.9000883102416992
kt1_s42,1comp,1,42,5,nuts,1,beta_i,kernel_04,0,0.0,5.0,4.8986,0.0,31.0,29.3776,0.8540488481521606
kt1_s43,1comp,1,43,5,nuts,1,pvec_latent,kernel_00,7,0.0007,6.0,2.8622,0.0,39.0,6.6157,0.9079559445381165
kt1_s43,1comp,1,43,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,158,0.0158,6.0,3.9893,0.0,47.0,14.9989,0.92037695646286
kt1_s43,1comp,1,43,5,nuts,1,mu_k,kernel_02,27,0.0027,10.0,7.5257,0.0183,1023.0,215.8715,0.8897044062614441
kt1_s43,1comp,1,43,5,nuts,1,Delta,kernel_03,0,0.0,5.0,2.7761,0.0,23.0,6.1112,0.8726081848144531
kt1_s43,1comp,1,43,5,nuts,1,beta_i,kernel_04,0,0.0,8.0,8.0,0.0,255.0,255.0,0.9796820282936096
kt1_s44,1comp,1,44,5,nuts,1,pvec_latent,kernel_00,72,0.0072,6.0,3.3156,0.0,39.0,9.8376,0.9152304530143738
kt1_s44,1comp,1,44,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,189,0.0189,6.0,4.5104,0.0,47.0,23.4147,0.8446967005729675
kt1_s44,1comp,1,44,5,nuts,1,mu_k,kernel_02,8,0.0008,10.0,7.6526,0.0301,1023.0,236.6673,0.964529275894165
kt1_s44,1comp,1,44,5,nuts,1,Delta,kernel_03,0,0.0,6.0,3.8438,0.0,63.0,14.168,0.9393531084060668
kt1_s44,1comp,1,44,5,nuts,1,beta_i,kernel_04,1976,0.1976,9.0,7.2444,0.0,511.0,165.8749,0.637654721736908
kt1_s45,1comp,1,45,5,nuts,1,pvec_latent,kernel_00,9873,0.9873,10.0,3.943,0.017,1023.0,39.1965,0.7167291641235352
kt1_s45,1comp,1,45,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,181,0.0181,6.0,4.4893,0.0,47.0,22.9749,0.8511500954627991
kt1_s45,1comp,1,45,5,nuts,1,mu_k,kernel_02,28,0.0028,9.0,5.232,0.0,463.0,42.5604,0.830369234085083
kt1_s45,1comp,1,45,5,nuts,1,Delta,kernel_03,0,0.0,5.0,3.664,0.0,31.0,12.3296,0.9391654133796692
kt1_s45,1comp,1,45,5,nuts,1,beta_i,kernel_04,0,0.0,7.0,5.0568,0.0,127.0,32.84,0.8839699029922485
kt1_s46,1comp,1,46,5,nuts,1,pvec_latent,kernel_00,36,0.0036,6.0,3.6376,0.0,47.0,12.5603,0.951303005218506
kt1_s46,1comp,1,46,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,956,0.0956,5.0,3.8099,0.0,31.0,13.8272,0.7685136795043945
kt1_s46,1comp,1,46,5,nuts,1,mu_k,kernel_02,776,0.0776,10.0,6.5789,0.0139,1023.0,144.4904,0.7238408923149109
kt1_s46,1comp,1,46,5,nuts,1,Delta,kernel_03,0,0.0,5.0,2.9567,0.0,31.0,6.847,0.9239354729652404
kt1_s46,1comp,1,46,5,nuts,1,beta_i,kernel_04,10,0.001,7.0,6.2428,0.0,127.0,78.524,0.723259687423706
kt1_s47,1comp,1,47,5,nuts,1,pvec_latent,kernel_00,3,0.0003,5.0,3.3373,0.0,31.0,9.859,0.9282783269882202
kt1_s47,1comp,1,47,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,225,0.0225,6.0,4.186,0.0,63.0,18.2157,0.849891185760498
kt1_s47,1comp,1,47,5,nuts,1,mu_k,kernel_02,76,0.0076,10.0,8.0519,0.0934,1023.0,336.0784,0.8669019341468811
kt1_s47,1comp,1,47,5,nuts,1,Delta,kernel_03,0,0.0,5.0,2.9504,0.0,31.0,6.8292,0.9121581315994264
kt1_s47,1comp,1,47,5,nuts,1,beta_i,kernel_04,0,0.0,7.0,5.9879,0.0,127.0,62.616,0.9367279410362244
kt1_s48,1comp,1,48,5,nuts,1,pvec_latent,kernel_00,0,0.0,5.0,3.2957,0.0,31.0,9.538,0.9668172001838684
kt1_s48,1comp,1,48,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,48,0.0048,5.0,4.9847,0.0,31.0,30.7935,0.9048402309417723
kt1_s48,1comp,1,48,5,nuts,1,mu_k,kernel_02,0,0.0,10.0,7.5639,0.0236,1023.0,219.322,0.9869649410247804
kt1_s48,1comp,1,48,5,nuts,1,Delta,kernel_03,0,0.0,5.0,2.9829,0.0,31.0,7.111,0.9030179977416992
kt1_s48,1comp,1,48,5,nuts,1,beta_i,kernel_04,0,0.0,10.0,6.472,0.0033,1023.0,95.6976,0.8960027098655701
kt1_s49,1comp,1,49,5,nuts,1,pvec_latent,kernel_00,32,0.0032,6.0,2.8728,0.0,39.0,6.6338,0.9116088151931764
kt1_s49,1comp,1,49,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,190,0.019,6.0,3.9802,0.0,63.0,14.9219,0.8088975548744202
kt1_s49,1comp,1,49,5,nuts,1,mu_k,kernel_02,862,0.0862,10.0,5.9408,0.0021,1023.0,95.5691,0.7587695717811584
kt1_s49,1comp,1,49,5,nuts,1,Delta,kernel_03,0,0.0,5.0,2.8941,0.0,23.0,6.6022,0.8392109274864197
kt1_s49,1comp,1,49,5,nuts,1,beta_i,kernel_04,415,0.0415,9.0,5.7573,0.0,511.0,55.3288,0.7629868984222412
kt1_s50,1comp,1,50,5,nuts,1,pvec_latent,kernel_00,35,0.0035,6.0,3.5245,0.0,47.0,11.5845,0.9452267289161682
kt1_s50,1comp,1,50,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,306,0.0306,6.0,3.9538,0.0,49.0,14.6914,0.8124513626098633
kt1_s50,1comp,1,50,5,nuts,1,mu_k,kernel_02,97,0.0097,9.0,4.3911,0.0,303.0,23.3563,0.7988678812980652
kt1_s50,1comp,1,50,5,nuts,1,Delta,kernel_03,0,0.0,6.0,3.3207,0.0,47.0,9.6364,0.930834174156189
kt1_s50,1comp,1,50,5,nuts,1,beta_i,kernel_04,0,0.0,10.0,6.1156,0.0001,1023.0,70.4752,0.9000450968742371
kt2_s01,2comp_equal,2,1,5,nuts,1,pvec_latent,kernel_00,10,0.001,6.0,2.9796,0.0,47.0,7.3097,0.9173703193664552
kt2_s01,2comp_equal,2,1,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,154,0.0154,6.0,3.982,0.0,47.0,14.9577,0.8698092699050903
kt2_s01,2comp_equal,2,1,5,nuts,1,mu_k,kernel_02,2434,0.2434,8.0,3.4996,0.0,175.0,14.4025,0.5282407402992249
kt2_s01,2comp_equal,2,1,5,nuts,1,Delta,kernel_03,0,0.0,4.0,2.8123,0.0,15.0,6.2544,0.8741587996482849
kt2_s01,2comp_equal,2,1,5,nuts,1,beta_i,kernel_04,0,0.0,5.0,4.9999,0.0,31.0,30.9984,0.8611959218978882
kt2_s02,2comp_equal,2,2,5,nuts,1,pvec_latent,kernel_00,37,0.0037,6.0,3.2928,0.0,47.0,9.7668,0.9005330204963684
kt2_s02,2comp_equal,2,2,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,609,0.0609,6.0,3.9145,0.0,32.0,14.345,0.8117966055870056
kt2_s02,2comp_equal,2,2,5,nuts,1,mu_k,kernel_02,201,0.0201,10.0,6.7718,0.0057,1023.0,132.1028,0.8044338226318359
kt2_s02,2comp_equal,2,2,5,nuts,1,Delta,kernel_03,0,0.0,5.0,2.937,0.0,23.0,6.7568,0.9118139743804932
kt2_s02,2comp_equal,2,2,5,nuts,1,beta_i,kernel_04,143,0.0143,6.0,5.9918,0.0,63.0,62.6116,0.8828141689300537
kt2_s03,2comp_equal,2,3,5,nuts,1,pvec_latent,kernel_00,116,0.0116,5.0,2.7989,0.0,23.0,6.2167,0.885856032371521
kt2_s03,2comp_equal,2,3,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,486,0.0486,5.0,3.8323,0.0,31.0,13.7581,0.7787905335426331
kt2_s03,2comp_equal,2,3,5,nuts,1,mu_k,kernel_02,31,0.0031,10.0,7.0921,0.0065,1023.0,158.4237,0.9237167835235596
kt2_s03,2comp_equal,2,3,5,nuts,1,Delta,kernel_03,0,0.0,4.0,2.8534,0.0,15.0,6.4166,0.8842718601226807
kt2_s03,2comp_equal,2,3,5,nuts,1,beta_i,kernel_04,6,0.0006,5.0,5.0,0.0,31.0,30.9984,0.630623996257782
kt2_s04,2comp_equal,2,4,5,nuts,1,pvec_latent,kernel_00,0,0.0,6.0,2.9955,0.0,47.0,7.3998,0.9481133818626404
kt2_s04,2comp_equal,2,4,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,306,0.0306,5.0,3.9392,0.0,31.0,14.5899,0.8507978320121765
kt2_s04,2comp_equal,2,4,5,nuts,1,mu_k,kernel_02,203,0.0203,9.0,4.7816,0.0,511.0,30.2734,0.8280876874923706
kt2_s04,2comp_equal,2,4,5,nuts,1,Delta,kernel_03,0,0.0,4.0,2.9197,0.0,15.0,6.6792,0.9079452157020568
kt2_s04,2comp_equal,2,4,5,nuts,1,beta_i,kernel_04,0,0.0,5.0,4.9951,0.0,31.0,30.9216,0.8538399338722229
kt2_s05,2comp_equal,2,5,5,nuts,1,pvec_latent,kernel_00,0,0.0,6.0,2.8896,0.0,35.0,6.6424,0.9374658465385436
kt2_s05,2comp_equal,2,5,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,276,0.0276,6.0,3.9559,0.0,47.0,14.7642,0.849672257900238
kt2_s05,2comp_equal,2,5,5,nuts,1,mu_k,kernel_02,7,0.0007,8.0,4.3636,0.0,223.0,22.0683,0.8719808459281921
kt2_s05,2comp_equal,2,5,5,nuts,1,Delta,kernel_03,0,0.0,5.0,2.9361,0.0,23.0,6.755,0.9110807776451112
kt2_s05,2comp_equal,2,5,5,nuts,1,beta_i,kernel_04,0,0.0,5.0,5.0,0.0,31.0,31.0,0.9216693639755248
kt2_s06,2comp_equal,2,6,5,nuts,1,pvec_latent,kernel_00,5,0.0005,5.0,2.8624,0.0,27.0,6.4993,0.924650013446808
kt2_s06,2comp_equal,2,6,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,164,0.0164,7.0,3.9984,0.0,79.0,15.1762,0.8231874108314514
kt2_s06,2comp_equal,2,6,5,nuts,1,mu_k,kernel_02,327,0.0327,9.0,4.4416,0.0,311.0,24.4591,0.7696536183357239
kt2_s06,2comp_equal,2,6,5,nuts,1,Delta,kernel_03,0,0.0,5.0,2.9621,0.0,31.0,6.9214,0.9113965630531312
kt2_s06,2comp_equal,2,6,5,nuts,1,beta_i,kernel_04,0,0.0,8.0,5.7979,0.0,255.0,56.568,0.9280857443809508
kt2_s07,2comp_equal,2,7,5,nuts,1,pvec_latent,kernel_00,4627,0.4627,5.0,2.0321,0.0,31.0,3.4076,0.0937407463788986
kt2_s07,2comp_equal,2,7,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,10,0.001,6.0,4.5003,0.0,47.0,23.0066,0.9223046898841858
kt2_s07,2comp_equal,2,7,5,nuts,1,mu_k,kernel_02,286,0.0286,10.0,4.2385,0.0061,1023.0,57.3506,0.0540001690387725
kt2_s07,2comp_equal,2,7,5,nuts,1,Delta,kernel_03,0,0.0,5.0,2.9517,0.0,31.0,7.0256,0.8867285251617432
kt2_s07,2comp_equal,2,7,5,nuts,1,beta_i,kernel_04,0,0.0,6.0,5.9387,0.0,63.0,61.0384,0.9284334182739258
kt2_s08,2comp_equal,2,8,5,nuts,1,pvec_latent,kernel_00,0,0.0,6.0,4.1382,0.0,63.0,18.1106,0.9842706322669984
kt2_s08,2comp_equal,2,8,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,66,0.0066,5.0,3.9904,0.0,31.0,14.9243,0.8290978670120239
kt2_s08,2comp_equal,2,8,5,nuts,1,mu_k,kernel_02,0,0.0,10.0,9.9904,0.992,1023.0,1018.328,0.996095895767212
kt2_s08,2comp_equal,2,8,5,nuts,1,Delta,kernel_03,0,0.0,4.0,2.8301,0.0,15.0,6.3252,0.8784136772155762
kt2_s08,2comp_equal,2,8,5,nuts,1,beta_i,kernel_04,0,0.0,8.0,6.7552,0.0,255.0,111.6016,0.9559638500213624
kt2_s09,2comp_equal,2,9,5,nuts,1,pvec_latent,kernel_00,0,0.0,5.0,2.7373,0.0,31.0,6.0098,0.8696578145027161
kt2_s09,2comp_equal,2,9,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,15,0.0015,6.0,4.9014,0.0,47.0,29.4301,0.9090331196784972
kt2_s09,2comp_equal,2,9,5,nuts,1,mu_k,kernel_02,1798,0.1798,10.0,4.7732,0.0021,1023.0,48.8411,0.4454898536205292
kt2_s09,2comp_equal,2,9,5,nuts,1,Delta,kernel_03,0,0.0,5.0,2.9205,0.0,31.0,6.8538,0.8724865913391113
kt2_s09,2comp_equal,2,9,5,nuts,1,beta_i,kernel_04,0,0.0,10.0,7.0059,0.0004,1023.0,128.4272,0.93079274892807
kt2_s10,2comp_equal,2,10,5,nuts,1,pvec_latent,kernel_00,8,0.0008,7.0,3.0463,0.0,79.0,7.8726,0.9447056651115416
kt2_s10,2comp_equal,2,10,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,330,0.033,5.0,3.9177,0.0,31.0,14.3782,0.8153810501098633
kt2_s10,2comp_equal,2,10,5,nuts,1,mu_k,kernel_02,6,0.0006,10.0,7.034,0.0074,1023.0,149.4081,0.9439716935157776
kt2_s10,2comp_equal,2,10,5,nuts,1,Delta,kernel_03,0,0.0,4.0,2.9193,0.0,15.0,6.6774,0.9102284908294678
kt2_s10,2comp_equal,2,10,5,nuts,1,beta_i,kernel_04,1,0.0001,6.0,5.0001,0.0,63.0,31.0028,0.7867476344108582
kt2_s11,2comp_equal,2,11,5,nuts,1,pvec_latent,kernel_00,1264,0.1264,10.0,9.7712,0.9078,1023.0,937.2446,0.96974778175354
kt2_s11,2comp_equal,2,11,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,136,0.0136,5.0,3.9536,0.0,31.0,14.6377,0.838737428188324
kt2_s11,2comp_equal,2,11,5,nuts,1,mu_k,kernel_02,4267,0.4267,8.0,3.075,0.0,239.0,11.0877,0.2533105909824371
kt2_s11,2comp_equal,2,11,5,nuts,1,Delta,kernel_03,0,0.0,5.0,2.9069,0.0,31.0,6.6408,0.8936358690261841
kt2_s11,2comp_equal,2,11,5,nuts,1,beta_i,kernel_04,0,0.0,8.0,7.9999,0.0,255.0,254.9872,0.9733984470367432
kt2_s12,2comp_equal,2,12,5,nuts,1,pvec_latent,kernel_00,473,0.0473,5.0,2.6485,0.0,23.0,5.6106,0.6652871966362
kt2_s12,2comp_equal,2,12,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,476,0.0476,6.0,3.9388,0.0,32.0,14.4987,0.7237889766693115
kt2_s12,2comp_equal,2,12,5,nuts,1,mu_k,kernel_02,3525,0.3525,9.0,3.57,0.0,399.0,20.0872,0.1999332010746002
kt2_s12,2comp_equal,2,12,5,nuts,1,Delta,kernel_03,0,0.0,6.0,3.0963,0.0,47.0,8.008,0.9008595943450928
kt2_s12,2comp_equal,2,12,5,nuts,1,beta_i,kernel_04,0,0.0,5.0,4.9891,0.0,31.0,30.8256,0.8589087128639221
kt2_s13,2comp_equal,2,13,5,nuts,1,pvec_latent,kernel_00,6586,0.6586,10.0,7.6198,0.4162,1023.0,471.9463,0.8937121033668518
kt2_s13,2comp_equal,2,13,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,194,0.0194,6.0,3.9758,0.0,47.0,14.8543,0.8217554688453674
kt2_s13,2comp_equal,2,13,5,nuts,1,mu_k,kernel_02,69,0.0069,8.0,4.811,0.0,239.0,30.5194,0.8922013640403748
kt2_s13,2comp_equal,2,13,5,nuts,1,Delta,kernel_03,0,0.0,4.0,2.9048,0.0,15.0,6.624,0.8988955020904541
kt2_s13,2comp_equal,2,13,5,nuts,1,beta_i,kernel_04,0,0.0,5.0,5.0,0.0,31.0,31.0,0.8659000992774963
kt2_s14,2comp_equal,2,14,5,nuts,1,pvec_latent,kernel_00,7,0.0007,4.0,2.7482,0.0,15.0,5.9985,0.8836132884025574
kt2_s14,2comp_equal,2,14,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,1279,0.1279,6.0,4.0435,0.0,63.0,18.413,0.7164637446403503
kt2_s14,2comp_equal,2,14,5,nuts,1,mu_k,kernel_02,2562,0.2562,9.0,4.3766,0.0,447.0,33.5986,0.5285391211509705
kt2_s14,2comp_equal,2,14,5,nuts,1,Delta,kernel_03,0,0.0,5.0,2.9294,0.0,31.0,6.8462,0.8889299631118774
kt2_s14,2comp_equal,2,14,5,nuts,1,beta_i,kernel_04,0,0.0,10.0,6.0374,0.0005,703.0,66.1872,0.8838384747505188
kt2_s15,2comp_equal,2,15,5,nuts,1,pvec_latent,kernel_00,11,0.0011,6.0,2.9664,0.0,55.0,7.2121,0.920096218585968
kt2_s15,2comp_equal,2,15,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,173,0.0173,6.0,4.6146,0.0,63.0,25.0407,0.9010992050170898
kt2_s15,2comp_equal,2,15,5,nuts,1,mu_k,kernel_02,104,0.0104,8.0,4.2676,0.0,223.0,21.5663,0.7979602813720703
kt2_s15,2comp_equal,2,15,5,nuts,1,Delta,kernel_03,0,0.0,5.0,2.9222,0.0,23.0,6.7004,0.9014583826065063
kt2_s15,2comp_equal,2,15,5,nuts,1,beta_i,kernel_04,0,0.0,5.0,4.7426,0.0,31.0,26.8816,0.8373236060142517
kt2_s16,2comp_equal,2,16,5,nuts,1,pvec_latent,kernel_00,871,0.0871,10.0,9.7533,0.9284,1023.0,954.893,0.919770896434784
kt2_s16,2comp_equal,2,16,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,108,0.0108,5.0,4.6612,0.0,31.0,25.6907,0.890908420085907
kt2_s16,2comp_equal,2,16,5,nuts,1,mu_k,kernel_02,33,0.0033,9.0,4.8509,0.0,319.0,31.0905,0.8788489103317261
kt2_s16,2comp_equal,2,16,5,nuts,1,Delta,kernel_03,0,0.0,5.0,2.9507,0.0,31.0,6.8544,0.9158380031585692
kt2_s16,2comp_equal,2,16,5,nuts,1,beta_i,kernel_04,0,0.0,7.0,5.0089,0.0,127.0,31.2976,0.8754700422286987
kt2_s17,2comp_equal,2,17,5,nuts,1,pvec_latent,kernel_00,0,0.0,5.0,2.6631,0.0,23.0,5.6708,0.840303897857666
kt2_s17,2comp_equal,2,17,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,73,0.0073,6.0,4.0481,0.0,63.0,15.8469,0.903508186340332
kt2_s17,2comp_equal,2,17,5,nuts,1,mu_k,kernel_02,7557,0.7557,8.0,1.983,0.0,191.0,5.4861,0.1300506889820099
kt2_s17,2comp_equal,2,17,5,nuts,1,Delta,kernel_03,0,0.0,4.0,2.9444,0.0,15.0,6.78,0.9177349805831908
kt2_s17,2comp_equal,2,17,5,nuts,1,beta_i,kernel_04,0,0.0,7.0,7.0,0.0,127.0,127.0,0.9453927874565125
kt2_s18,2comp_equal,2,18,5,nuts,1,pvec_latent,kernel_00,7762,0.7762,10.0,6.279,0.2509,1023.0,292.9772,0.8609957098960876
kt2_s18,2comp_equal,2,18,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,193,0.0193,6.0,3.9625,0.0,47.0,14.7475,0.832495927810669
kt2_s18,2comp_equal,2,18,5,nuts,1,mu_k,kernel_02,263,0.0263,8.0,4.1384,0.0,175.0,18.8976,0.7142902612686157
kt2_s18,2comp_equal,2,18,5,nuts,1,Delta,kernel_03,0,0.0,5.0,2.9232,0.0,31.0,6.7182,0.9014965891838074
kt2_s18,2comp_equal,2,18,5,nuts,1,beta_i,kernel_04,0,0.0,5.0,4.9996,0.0,31.0,30.9936,0.8455123901367188
kt2_s19,2comp_equal,2,19,5,nuts,1,pvec_latent,kernel_00,1053,0.1053,10.0,9.7409,0.9138,1023.0,942.898,0.8326732516288757
kt2_s19,2comp_equal,2,19,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,63,0.0063,5.0,4.8167,0.0,31.0,28.1305,0.8862680792808533
kt2_s19,2comp_equal,2,19,5,nuts,1,mu_k,kernel_02,17,0.0017,8.0,5.1191,0.0,255.0,37.4132,0.8975342512130737
kt2_s19,2comp_equal,2,19,5,nuts,1,Delta,kernel_03,0,0.0,5.0,2.9252,0.0,23.0,6.7256,0.9053521752357484
kt2_s19,2comp_equal,2,19,5,nuts,1,beta_i,kernel_04,0,0.0,6.0,5.0877,0.0,63.0,33.8064,0.8509725332260132
kt2_s20,2comp_equal,2,20,5,nuts,1,pvec_latent,kernel_00,1,0.0001,5.0,2.8197,0.0,23.0,6.289,0.9125837683677672
kt2_s20,2comp_equal,2,20,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,292,0.0292,5.0,3.9201,0.0,31.0,14.3866,0.8192284107208252
kt2_s20,2comp_equal,2,20,5,nuts,1,mu_k,kernel_02,230,0.023,9.0,4.3274,0.0,287.0,21.7141,0.8104537129402161
kt2_s20,2comp_equal,2,20,5,nuts,1,Delta,kernel_03,0,0.0,4.0,2.8492,0.0,15.0,6.401,0.8900608420372009
kt2_s20,2comp_equal,2,20,5,nuts,1,beta_i,kernel_04,0,0.0,5.0,5.0,0.0,31.0,31.0,0.8716438412666321
kt2_s21,2comp_equal,2,21,5,nuts,1,pvec_latent,kernel_00,0,0.0,6.0,3.6492,0.0,63.0,13.2716,0.9068645238876344
kt2_s21,2comp_equal,2,21,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,76,0.0076,7.0,4.8735,0.0,127.0,29.3271,0.8919714689254761
kt2_s21,2comp_equal,2,21,5,nuts,1,mu_k,kernel_02,43,0.0043,10.0,9.1904,0.4577,1023.0,672.3872,0.8503967523574829
kt2_s21,2comp_equal,2,21,5,nuts,1,Delta,kernel_03,0,0.0,6.0,3.2302,0.0,47.0,9.0092,0.8566135764122009
kt2_s21,2comp_equal,2,21,5,nuts,1,beta_i,kernel_04,0,0.0,9.0,5.4311,0.0,511.0,46.4272,0.8430134057998657
kt2_s22,2comp_equal,2,22,5,nuts,1,pvec_latent,kernel_00,7975,0.7975,10.0,6.0126,0.2255,1023.0,282.7593,0.7976926565170288
kt2_s22,2comp_equal,2,22,5,nuts,1,sigma_inv_chol_k_latent,kernel_01,134,0.0134,5.0,4.703,0.0,31.0,26.4222,0.8737217783927917
kt2_s22,2comp_equal,2,22,5,nuts,1,mu_k,kernel_02,50,0.005,9.0,4.9044,0.0,383.0,33.1936,0.8536083102226257
kt2_s22,2comp_equal,2,22,5,nuts,1,Delta,kernel_03,0,0.0,5.0,3.3537,0.0,31.0,9.8912,0.9356027245521544
kt2_s22,2comp_equal,2,22,5,nuts,1,beta_i,kernel_04,0,0.0,5.0,4.9973,0.0,31.0,30.9568,0.8308576345443726
kt2_s23,2comp_equal,2,23,5,nuts,1,pvec_latent,kernel_00,888,0.0888,10.0,9.7736,0.9275,1023.0,955.1556,0.9385177493095398
