dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,converged,n_iter,switching_rate,verdict,gate_passed,invariant_pvec_sorted_rhat,invariant_Eu_rhat,alloc_accuracy,adjusted_rand
kt3_s41,3comp_equal,3,41,5,nuts,1,True,3,0.0044,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.417857176655333,1.3315795223444171,0.98,0.9550081323506654
kt3_s42,3comp_equal,3,42,5,nuts,1,True,3,0.0001,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.083886058248804,1.0271898266954769,0.9966666666666668,0.9897434929578948
kt3_s43,3comp_equal,3,43,5,nuts,1,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.8367945347520567,1.0197865009574385,1.0,1.0
kt3_s44,3comp_equal,3,44,5,nuts,1,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.7647382983539024,1.0190586863235072,1.0,1.0
kt3_s45,3comp_equal,3,45,5,nuts,1,True,3,0.034,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.0074656769410495,1.022593805230971,0.99,0.9702636449481126
kt3_s46,3comp_equal,3,46,5,nuts,1,True,6,0.1262,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0397460406817662,1.0207825236906252,0.9133333333333332,0.7592090069034665
kt3_s47,3comp_equal,3,47,5,nuts,1,True,5,0.403,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0567181906076868,1.01791833364093,0.99,0.9757122672607472
kt3_s48,3comp_equal,3,48,5,nuts,1,True,3,0.1193,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.314847626409205,1.0344318967146928,0.6966666666666667,0.566498950069353
kt3_s49,3comp_equal,3,49,5,nuts,1,True,3,0.0142,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1012742954373578,1.3612614223095345,0.6733333333333333,0.5554150582029981
kt3_s50,3comp_equal,3,50,5,nuts,1,True,4,0.0212,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.1853824136268587,1.0702742477425622,0.9833333333333332,0.9556419183224486
kt5_s01,5comp_equal,5,1,5,nuts,1,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.0085796738872144,1.003627697508251,0.7766666666666666,0.7269803272796369
kt5_s02,5comp_equal,5,2,5,nuts,1,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),False,1.0690100026748235,1.3487722629021217,0.7433333333333333,0.659258910957913
kt5_s03,5comp_equal,5,3,5,nuts,1,True,3,0.0001,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.8851066450784137,1.057177379316386,0.6033333333333334,0.4572140072033783
kt5_s04,5comp_equal,5,4,5,nuts,1,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.121670790023202,1.2755300253208637,0.81,0.7583886878825694
kt5_s05,5comp_equal,5,5,5,nuts,1,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.0356627690387192,1.0019830224058632,0.8433333333333334,0.7933753866623933
kt5_s06,5comp_equal,5,6,5,nuts,1,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.000282552212297,1.0024230878105216,0.9933333333333332,0.983197343636773
kt5_s07,5comp_equal,5,7,5,nuts,1,True,2,0.2311,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.1733948325345012,1.0142590918121823,0.59,0.4228994426409623
kt5_s08,5comp_equal,5,8,5,nuts,1,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.011124835008494,1.0194568354229014,0.7566666666666667,0.6560463220051942
kt5_s09,5comp_equal,5,9,5,nuts,1,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2698141029009036,1.3263040878980323,0.8033333333333333,0.7455588044154502
kt5_s10,5comp_equal,5,10,5,nuts,1,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1745432401759512,1.12431120495006,0.7766666666666666,0.7339612348959734
kt5_s11,5comp_equal,5,11,5,nuts,1,True,3,0.0011,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.9202648039109629,1.0743225531968164,0.43,0.3210769042027144
kt5_s12,5comp_equal,5,12,5,nuts,1,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.1412521474045476,1.0164965791581273,0.84,0.8374973105208845
kt5_s13,5comp_equal,5,13,5,nuts,1,True,3,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.3675843132519814,1.038008508930611,0.81,0.7558496428951975
kt5_s14,5comp_equal,5,14,5,nuts,1,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.0786848695183522,1.026064751029985,0.81,0.7895228519028221
kt5_s15,5comp_equal,5,15,5,nuts,1,True,3,0.0012,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.0911624083014042,1.076855755128422,0.81,0.7163030211822318
kt5_s16,5comp_equal,5,16,5,nuts,1,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),False,1.093728265317393,1.1430830292906091,0.8133333333333334,0.7720106233278762
kt5_s17,5comp_equal,5,17,5,nuts,1,True,10,0.0526,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0047707760677882,1.006791868662816,0.6566666666666666,0.5758009837709611
kt5_s18,5comp_equal,5,18,5,nuts,1,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.0175881414146526,1.0041069419209616,0.8233333333333334,0.7900862976064736
kt5_s19,5comp_equal,5,19,5,nuts,1,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.0027109746091405,1.0122002263207193,0.99,0.9751826876374222
kt5_s20,5comp_equal,5,20,5,nuts,1,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.0017756673994676,1.0105702082498345,0.99,0.975803576019712
kt5_s21,5comp_equal,5,21,5,nuts,1,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.1456778860503,1.088008602627252,0.8266666666666667,0.8048351235723668
kt5_s22,5comp_equal,5,22,5,nuts,1,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.095318177887368,1.0420743224254316,0.81,0.7902163448298298
kt5_s23,5comp_equal,5,23,5,nuts,1,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.176058643502217,1.0876884045362871,0.78,0.7398809196873019
kt5_s24,5comp_equal,5,24,5,nuts,1,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.0833519962514708,1.0067376202519454,0.8133333333333334,0.7484822330835553
kt5_s25,5comp_equal,5,25,5,nuts,1,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.0004154004042511,1.00503485787193,0.9866666666666668,0.968545559499945
kt5_s26,5comp_equal,5,26,5,nuts,1,True,3,0.0093,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.0371227936532337,1.0426104077945173,0.8033333333333333,0.774743303444123
kt5_s27,5comp_equal,5,27,5,nuts,1,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.0054270791964408,1.012462209007892,0.99,0.9778705526180874
kt5_s28,5comp_equal,5,28,5,nuts,1,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.001387351780891,1.0111776120776008,0.97,0.929102083877296
kt5_s29,5comp_equal,5,29,5,nuts,1,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.0521288805418427,1.0058671861343134,0.8066666666666666,0.7782862863964415
kt5_s30,5comp_equal,5,30,5,nuts,1,True,3,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.5695667319027973,1.0081406611058858,0.97,0.9340504289697692
kt5_s31,5comp_equal,5,31,5,nuts,1,True,3,0.0034,NO-OP (little/no switching detected; relabeling changed almost nothing),False,1.0675063835353644,1.2189036898467414,0.7866666666666666,0.7378572859538995
kt5_s32,5comp_equal,5,32,5,nuts,1,True,4,0.0672,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2885161391511697,1.139769251563114,0.63,0.6137021593061176
kt5_s33,5comp_equal,5,33,5,nuts,1,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.027609135826378,1.006736549497171,0.8333333333333334,0.8042606839628688
kt5_s34,5comp_equal,5,34,5,nuts,1,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),False,1.0017664083510809,1.5739819229478922,0.7933333333333333,0.7633031447106138
kt5_s35,5comp_equal,5,35,5,nuts,1,True,5,0.0162,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.4028129504582494,1.391135219759989,0.62,0.4919991035307936
kt5_s36,5comp_equal,5,36,5,nuts,1,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.0008782940945606,1.0304196964160997,0.9933333333333332,0.9840184014810248
kt5_s37,5comp_equal,5,37,5,nuts,1,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2220637677889576,1.236395064740221,0.81,0.7910465673935679
kt5_s38,5comp_equal,5,38,5,nuts,1,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),False,1.0636326116080523,1.1174079794351048,0.7866666666666666,0.7418444584986312
kt5_s39,5comp_equal,5,39,5,nuts,1,True,5,0.0853,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.5172670013263656,1.1788405238912638,0.5933333333333334,0.4425059182436239
kt5_s40,5comp_equal,5,40,5,nuts,1,True,3,0.0017,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.8019619034905396,1.014639498579191,0.4233333333333333,0.3622921510020435
kt5_s41,5comp_equal,5,41,5,nuts,1,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1134563401170454,1.1625355390699066,0.83,0.7898898939967178
kt5_s42,5comp_equal,5,42,5,nuts,1,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.6067149025574472,1.0793880906799969,0.79,0.732203256395323
kt5_s43,5comp_equal,5,43,5,nuts,1,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.129823938843943,1.2562983661974716,0.79,0.7490353209729129
kt5_s44,5comp_equal,5,44,5,nuts,1,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.0333875081227155,1.0057801895786478,0.9833333333333332,0.9618286705642416
kt5_s45,5comp_equal,5,45,5,nuts,1,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.463216255124447,1.3947542009597014,0.7766666666666666,0.7157413996878047
kt5_s46,5comp_equal,5,46,5,nuts,1,True,4,0.0706,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.0333502383007034,1.176188135012851,0.6433333333333333,0.5701673662313452
kt5_s47,5comp_equal,5,47,5,nuts,1,True,5,0.0109,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.4504170990321978,1.1432272510771535,0.6633333333333333,0.5803078555040622
kt5_s48,5comp_equal,5,48,5,nuts,1,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1906925821637628,1.2698360011581051,0.9266666666666666,0.8738376815327058
kt5_s49,5comp_equal,5,49,5,nuts,1,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.0600829699558965,1.0219980480342352,0.82,0.8091952069853907
kt5_s50,5comp_equal,5,50,5,nuts,1,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.0003520243505315,1.0238063115262153,0.9933333333333332,0.9835494802369334
kt1_s01,1comp,1,1,5,nuts,2,True,2,0.0623,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.009769163626791,1.0072329973739815,1.0,1.0
kt1_s02,1comp,1,2,5,nuts,2,True,6,0.52525,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0599419195444075,1.043948453979723,1.0,1.0
kt1_s03,1comp,1,3,5,nuts,2,True,4,0.53105,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0031351017199832,1.00125264852673,1.0,1.0
kt1_s04,1comp,1,4,5,nuts,2,True,3,0.8528,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0121397516302346,1.0100963707181116,0.9966666666666668,0.0
kt1_s05,1comp,1,5,5,nuts,2,True,3,0.5013,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.000253939957403,1.0004855242174089,1.0,1.0
kt1_s06,1comp,1,6,5,nuts,2,True,4,0.6977,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.009007236018465,1.0504941764739817,1.0,1.0
kt1_s07,1comp,1,7,5,nuts,2,True,7,0.64615,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0528938022426104,1.0364364575432097,1.0,1.0
kt1_s08,1comp,1,8,5,nuts,2,True,7,0.50905,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.0344515315155358,1.3844935078465694,1.0,1.0
kt1_s09,1comp,1,9,5,nuts,2,True,8,0.51225,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0002546503929028,1.0021315271295128,1.0,1.0
kt1_s100,1comp,1,100,5,nuts,2,True,6,0.51065,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.003874601222712,1.0157125053282885,1.0,1.0
kt1_s101,1comp,1,101,5,nuts,2,True,3,0.9338,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0087479983076688,1.0555325166123553,0.9966666666666668,0.0
kt1_s10,1comp,1,10,5,nuts,2,True,5,0.51305,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0044907196752009,1.002612231344619,1.0,1.0
kt1_s11,1comp,1,11,5,nuts,2,True,4,0.5001,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.885047361704195,1.8044400247528076,0.98,0.0
kt1_s12,1comp,1,12,5,nuts,2,True,10,0.57165,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0118115341981508,1.025967543861612,1.0,1.0
kt1_s13,1comp,1,13,5,nuts,2,True,7,0.52705,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0022277016441457,1.004517786536923,1.0,1.0
kt1_s14,1comp,1,14,5,nuts,2,True,5,0.52835,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.048762714602822,1.1528047966182189,1.0,1.0
kt1_s15,1comp,1,15,5,nuts,2,True,9,0.50785,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.047673908975226,1.0338804058549866,1.0,1.0
kt1_s16,1comp,1,16,5,nuts,2,True,6,0.588,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.6906831814210115,1.216509044046879,0.9966666666666668,0.0
kt1_s17,1comp,1,17,5,nuts,2,True,9,0.88405,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0618683280614576,1.066362538460013,1.0,1.0
kt1_s18,1comp,1,18,5,nuts,2,True,3,0.50925,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.0550830767565023,1.2104402113248418,1.0,1.0
kt1_s19,1comp,1,19,5,nuts,2,True,7,0.5812,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.137314171841917,1.228814774752961,1.0,1.0
kt1_s20,1comp,1,20,5,nuts,2,True,7,0.67945,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0277148546275163,1.015105853871151,1.0,1.0
kt1_s21,1comp,1,21,5,nuts,2,True,5,0.54725,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.0403155501486407,1.1581989068921876,1.0,1.0
kt1_s22,1comp,1,22,5,nuts,2,True,5,0.57325,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.9938686709101767,1.5287077425153672,1.0,1.0
kt1_s23,1comp,1,23,5,nuts,2,True,15,0.5626,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.219048314389941,1.0836247134154793,1.0,1.0
kt1_s24,1comp,1,24,5,nuts,2,True,5,0.544,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.10526070894011,1.1787658775150205,1.0,1.0
kt1_s25,1comp,1,25,5,nuts,2,True,11,0.8074,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.2046333327887206,1.0628550578785891,1.0,1.0
kt1_s26,1comp,1,26,5,nuts,2,True,6,0.50285,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0009391211142271,1.0050242267423029,1.0,1.0
kt1_s27,1comp,1,27,5,nuts,2,True,6,0.63425,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0917666253079523,1.075954806053924,0.9966666666666668,0.0
kt1_s28,1comp,1,28,5,nuts,2,True,4,0.5041,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.233654714904372,1.0273086483093767,1.0,1.0
