dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,slot,matched_true,live,param,post_mean,post_std,ci_low,ci_high,true_value,abs_diff,in_ci
kt3_s48,3comp_equal,3,48,5,bayesm,2,2,2.0,True,Alt3,14.64509207405253,0.8428824884300143,12.973130151959667,16.406009972268922,13.97565989918686,0.6694321748656691,True
kt3_s48,3comp_equal,3,48,5,bayesm,2,2,2.0,True,Price,4.453217509764015,0.3433268719400826,3.797468143440295,5.143837263125478,4.244767484358691,0.2084500254053241,True
kt3_s48,3comp_equal,3,48,5,bayesm,2,3,,False,Alt1,1.3613646509987245,14.742969934647688,-28.8446311372787,31.369304593454626,,,
kt3_s48,3comp_equal,3,48,5,bayesm,2,3,,False,Alt2,-2.038903736586162,14.459920775945111,-29.49831357644784,28.397973276309997,,,
kt3_s48,3comp_equal,3,48,5,bayesm,2,3,,False,Alt3,8.661507778668232,20.284681977630516,-29.5410081257722,41.1474254446732,,,
kt3_s48,3comp_equal,3,48,5,bayesm,2,3,,False,Price,1.5872298728143757,14.103468970016504,-28.796083142089284,28.39882199614014,,,
kt3_s48,3comp_equal,3,48,5,bayesm,2,4,,False,Alt1,0.7492281108430433,17.733616566443395,-40.052038082282095,31.68971210719731,,,
kt3_s48,3comp_equal,3,48,5,bayesm,2,4,,False,Alt2,-0.8542240707961201,16.396192626048727,-34.05559754454457,31.284625464175704,,,
kt3_s48,3comp_equal,3,48,5,bayesm,2,4,,False,Alt3,3.6491460500729263,17.521674755094637,-30.285780968762907,38.47160733299437,,,
kt3_s48,3comp_equal,3,48,5,bayesm,2,4,,False,Price,-1.406694453238262,15.186817628577664,-30.506367034261785,31.15492431656523,,,
kt3_s49,3comp_equal,3,49,5,bayesm,2,0,2.0,True,Alt1,2.5812824240976004,0.1781306939059123,2.231076401184889,2.925766382048637,2.181558617557017,0.3997238065405835,False
kt3_s49,3comp_equal,3,49,5,bayesm,2,0,2.0,True,Alt2,-8.852303318033423,1.7699417651125886,-14.39854960802907,-6.806201162250313,-7.157125756582638,1.695177561450785,True
kt3_s49,3comp_equal,3,49,5,bayesm,2,0,2.0,True,Alt3,-10.523670889030097,2.476929793822698,-16.158927370594938,-7.138564493516227,-9.729327207983236,0.7943436810468594,True
kt3_s49,3comp_equal,3,49,5,bayesm,2,0,2.0,True,Price,0.4043885357598099,0.1829589011781746,0.0061346363102973,0.718859065529822,0.3318161097672371,0.0725724259925728,True
kt3_s49,3comp_equal,3,49,5,bayesm,2,1,0.0,True,Alt1,1.9626300501272664,0.2164686762068687,1.552595021979931,2.3984137884296715,2.065150034593095,0.1025199844658286,True
kt3_s49,3comp_equal,3,49,5,bayesm,2,1,0.0,True,Alt2,1.0022435271756671,0.2019015924684424,0.6099778129437015,1.411807891399258,1.0143031537778244,0.012059626602157,True
kt3_s49,3comp_equal,3,49,5,bayesm,2,1,0.0,True,Alt3,-0.8198062778266638,0.2432121091788723,-1.2915487695981454,-0.3372319604568994,-0.6906588719412874,0.1291474058853764,True
kt3_s49,3comp_equal,3,49,5,bayesm,2,1,0.0,True,Price,8.256097337030335,0.3837139010397727,7.527132108745962,9.060510524028356,8.460745346552196,0.2046480095218612,True
kt3_s49,3comp_equal,3,49,5,bayesm,2,2,1.0,True,Alt1,3.86575932941174,0.3383338931387779,3.3534804778622505,4.41682760855635,3.680127563847625,0.1856317655641151,True
kt3_s49,3comp_equal,3,49,5,bayesm,2,2,1.0,True,Alt2,-5.892897487158382,0.7962463095751167,-7.338685029794381,-4.6099454435014415,-5.548543203213662,0.3443542839447193,True
kt3_s49,3comp_equal,3,49,5,bayesm,2,2,1.0,True,Alt3,-1.019137386994997,0.3978250770180226,-1.7175045051936957,-0.4969458842829082,-1.284318304806792,0.2651809178117952,True
kt3_s49,3comp_equal,3,49,5,bayesm,2,2,1.0,True,Price,1.47963058709257,0.4514385666576128,1.1178925243764148,1.869472344194052,1.303541936943959,0.1760886501486112,True
kt3_s49,3comp_equal,3,49,5,bayesm,2,3,,False,Alt1,1.4413585704644465,13.893262118670169,-29.648061135106097,29.671963159902525,,,
kt3_s49,3comp_equal,3,49,5,bayesm,2,3,,False,Alt2,-3.1996247555505235,14.457198294142922,-31.82890582033344,28.777546581037797,,,
kt3_s49,3comp_equal,3,49,5,bayesm,2,3,,False,Alt3,-7.082511783357087,18.35177574387386,-38.991732387869874,28.68148787038484,,,
kt3_s49,3comp_equal,3,49,5,bayesm,2,3,,False,Price,2.329428632877004,14.132746980696831,-28.40618838240638,29.11211566098703,,,
kt3_s49,3comp_equal,3,49,5,bayesm,2,4,,False,Alt1,-0.607798012387683,14.782285629338825,-31.20879699169725,30.69539177337245,,,
kt3_s49,3comp_equal,3,49,5,bayesm,2,4,,False,Alt2,1.1111592316264982,15.687145484283567,-32.09484721236579,31.18331972117431,,,
kt3_s49,3comp_equal,3,49,5,bayesm,2,4,,False,Alt3,-3.00722864972936,16.034035423270044,-33.1812815736468,31.161483212502294,,,
kt3_s49,3comp_equal,3,49,5,bayesm,2,4,,False,Price,5.501888893210071,18.1711948931028,-31.995944406372445,40.41039622962927,,,
kt3_s50,3comp_equal,3,50,5,bayesm,2,0,0.0,True,Alt1,6.785965098677578,0.3959038288320473,6.064682327707318,7.642382661614797,5.984484815672058,0.8014802830055201,False
kt3_s50,3comp_equal,3,50,5,bayesm,2,0,0.0,True,Alt2,6.7247072524124745,0.3959854433831833,6.015278116746056,7.576111315899838,5.705997004301705,1.0187102481107695,False
kt3_s50,3comp_equal,3,50,5,bayesm,2,0,0.0,True,Alt3,1.3794099713653178,0.4254322982270099,0.5743413786614381,2.261132662410901,0.7766198320343206,0.6027901393309972,True
kt3_s50,3comp_equal,3,50,5,bayesm,2,0,0.0,True,Price,-1.4463986930383372,0.1553396571130894,-1.751183395546947,-1.1513870965020867,-1.3465486198437366,0.0998500731946006,True
kt3_s50,3comp_equal,3,50,5,bayesm,2,1,1.0,True,Alt1,0.3723303790404014,0.1829912647184351,0.0089102125551569,0.7280291520816788,0.4242040479641438,0.0518736689237424,True
kt3_s50,3comp_equal,3,50,5,bayesm,2,1,1.0,True,Alt2,-4.4308689636047145,0.3268077191111391,-5.123677742535494,-3.837778244890811,-4.02395424182897,0.4069147217757445,True
kt3_s50,3comp_equal,3,50,5,bayesm,2,1,1.0,True,Alt3,5.270347665002157,0.2448141588410502,4.810091361870112,5.7738159336557535,5.800241806536931,0.5298941415347747,False
kt3_s50,3comp_equal,3,50,5,bayesm,2,1,1.0,True,Price,-3.602894419191877,0.1803381103230159,-3.9687562190097823,-3.260194667545776,-3.937488374641592,0.3345939554497148,True
kt3_s50,3comp_equal,3,50,5,bayesm,2,2,2.0,True,Alt1,3.160009098016157,0.1959858620317888,2.7860964347307573,3.559651451776855,3.1331861545546045,0.0268229434615525,True
kt3_s50,3comp_equal,3,50,5,bayesm,2,2,2.0,True,Alt2,-6.2807107828559765,1.2266319472408196,-8.913381848205216,-4.097453579830325,-5.204128211159822,1.0765825716961546,True
kt3_s50,3comp_equal,3,50,5,bayesm,2,2,2.0,True,Alt3,3.5414672166456223,0.2115822596020264,3.147288500289525,3.9739150062983306,3.480924870758271,0.060542345887351,True
kt3_s50,3comp_equal,3,50,5,bayesm,2,2,2.0,True,Price,0.3082651186714239,0.1446110937908913,0.0116833160027066,0.586028285888339,0.4304573140469618,0.1221921953755379,True
kt3_s50,3comp_equal,3,50,5,bayesm,2,3,,False,Alt1,19.22051419187942,19.09788953716776,-19.166033296343485,63.70830447908691,,,
kt3_s50,3comp_equal,3,50,5,bayesm,2,3,,False,Alt2,9.299713300561338,11.731747262497002,-19.62484160457866,30.99794898693633,,,
kt3_s50,3comp_equal,3,50,5,bayesm,2,3,,False,Alt3,-14.348629817829778,18.372505201805275,-53.78563009345901,19.508683118005976,,,
kt3_s50,3comp_equal,3,50,5,bayesm,2,3,,False,Price,8.216347029621076,12.694277071017703,-19.986797651366576,32.294314479676906,,,
kt3_s50,3comp_equal,3,50,5,bayesm,2,4,,False,Alt1,4.267705365734161,18.457348085236443,-32.06841754861004,38.90101681179304,,,
kt3_s50,3comp_equal,3,50,5,bayesm,2,4,,False,Alt2,3.8249051238149776,19.236378285535277,-32.83335855887187,40.87364036983516,,,
kt3_s50,3comp_equal,3,50,5,bayesm,2,4,,False,Alt3,1.4977811685154367,16.568939182932482,-33.637454618519115,32.74658811544602,,,
kt3_s50,3comp_equal,3,50,5,bayesm,2,4,,False,Price,1.6555014994531452,16.682260685503863,-32.5127803676902,32.98551819093689,,,
kt3_s51,3comp_equal,3,51,5,bayesm,2,0,2.0,True,Alt1,0.239065402304217,0.1309252747336871,-0.0163547939852415,0.4924481124943017,0.4297853836679459,0.1907199813637288,True
kt3_s51,3comp_equal,3,51,5,bayesm,2,0,2.0,True,Alt2,-1.2318217160233678,0.1400949727951159,-1.5035262075897482,-0.962211152617817,-1.21559488327276,0.0162268327506076,True
kt3_s51,3comp_equal,3,51,5,bayesm,2,0,2.0,True,Alt3,-4.830211122240682,0.3119907862895314,-5.487462084440391,-4.292695574315657,-5.203455133898101,0.3732440116574196,True
kt3_s51,3comp_equal,3,51,5,bayesm,2,0,2.0,True,Price,0.0897830711027982,0.1470334856772084,-0.2009858992326949,0.3781655016283906,0.1741270155998312,0.0843439444970329,True
kt3_s51,3comp_equal,3,51,5,bayesm,2,1,1.0,True,Alt1,-4.244866163163165,0.1824961897335057,-4.616964953160256,-3.898098306465645,-4.493534632030512,0.248668468867347,True
kt3_s51,3comp_equal,3,51,5,bayesm,2,1,1.0,True,Alt2,-3.946533071435959,0.2293520823459089,-4.416488747884493,-3.514349109598445,-3.913807491242296,0.0327255801936634,True
kt3_s51,3comp_equal,3,51,5,bayesm,2,1,1.0,True,Alt3,-1.316625364935915,0.1230791670049215,-1.5667770998618014,-1.0758959710925189,-1.3266732962173235,0.0100479312814085,True
kt3_s51,3comp_equal,3,51,5,bayesm,2,1,1.0,True,Price,3.2237902362640947,0.1475694904660866,2.9447610267760385,3.527281234185934,3.2206438573908174,0.0031463788732772,True
kt3_s51,3comp_equal,3,51,5,bayesm,2,2,0.0,True,Alt1,-4.282835198964055,0.3648100524767796,-5.114873534116465,-3.6574760098419,-4.193387855113045,0.0894473438510106,True
kt3_s51,3comp_equal,3,51,5,bayesm,2,2,0.0,True,Alt2,-0.7609516439581951,0.2702488155210811,-1.312638260954515,-0.2386707941230937,-0.7744608758190542,0.013509231860859,True
kt3_s51,3comp_equal,3,51,5,bayesm,2,2,0.0,True,Alt3,-2.2041326031379675,0.2480416531178736,-2.7426981190698934,-1.7590174862527497,-2.172438231258802,0.0316943718791655,True
kt3_s51,3comp_equal,3,51,5,bayesm,2,2,0.0,True,Price,-4.020265400156161,0.279120805342917,-4.600783382069968,-3.5054662214358614,-4.371593807167959,0.3513284070117981,True
kt3_s51,3comp_equal,3,51,5,bayesm,2,3,,False,Alt1,-12.927785383181112,7.953687884129452,-36.04729123560732,-3.6449912155134734,,,
kt3_s51,3comp_equal,3,51,5,bayesm,2,3,,False,Alt2,-7.283052249796936,3.2274598142509983,-14.872426581794,-1.3373660617947054,,,
kt3_s51,3comp_equal,3,51,5,bayesm,2,3,,False,Alt3,-1.6277642944040818,2.9688993104635646,-6.051189986161538,5.0112327864345065,,,
kt3_s51,3comp_equal,3,51,5,bayesm,2,3,,False,Price,-11.999247363850875,6.317918272528043,-30.307073766640634,-4.012290633715177,,,
kt3_s51,3comp_equal,3,51,5,bayesm,2,4,,False,Alt1,-8.097536497258165,14.72997457715338,-42.48255438487674,19.805621223367087,,,
kt3_s51,3comp_equal,3,51,5,bayesm,2,4,,False,Alt2,-5.586423473146264,13.175977144902872,-30.29815619926757,21.784914493472836,,,
kt3_s51,3comp_equal,3,51,5,bayesm,2,4,,False,Alt3,-3.925932281857977,12.78769368079385,-30.294654574190503,20.87653711632001,,,
kt3_s51,3comp_equal,3,51,5,bayesm,2,4,,False,Price,-5.9946696879783925,13.854281007166094,-37.31825369319648,20.35825376576848,,,
kt3_s52,3comp_equal,3,52,5,bayesm,2,0,2.0,True,Alt1,5.658515497552488,0.2450025803557004,5.200197512464656,6.157098721781105,5.618324988590513,0.0401905089619747,True
kt3_s52,3comp_equal,3,52,5,bayesm,2,0,2.0,True,Alt2,-1.0394782843941996,0.2169451516651525,-1.4693953944721518,-0.6285260364121672,-1.1370471794271606,0.0975688950329609,True
kt3_s52,3comp_equal,3,52,5,bayesm,2,0,2.0,True,Alt3,2.659414900361062,0.1823754689754852,2.3162961749379014,3.031901719902691,2.554602987778955,0.1048119125821069,True
kt3_s52,3comp_equal,3,52,5,bayesm,2,0,2.0,True,Price,-5.404374259230821,0.2389426170860335,-5.895916155290112,-4.963630866658197,-5.26178115487623,0.1425931043545905,True
kt3_s52,3comp_equal,3,52,5,bayesm,2,1,1.0,True,Alt1,-2.2114453812456936,0.2999011431138315,-2.83879499253828,-1.6222263914603845,-2.3120099235374374,0.1005645422917438,True
kt3_s52,3comp_equal,3,52,5,bayesm,2,1,1.0,True,Alt2,-5.090382725377953,0.2615932417513901,-5.630047658802028,-4.60194627480796,-4.799526210576747,0.2908565148012059,True
kt3_s52,3comp_equal,3,52,5,bayesm,2,1,1.0,True,Alt3,-4.195481640905191,0.2451026666137939,-4.701912471765937,-3.731482315765805,-4.24322058085503,0.0477389399498386,True
kt3_s52,3comp_equal,3,52,5,bayesm,2,1,1.0,True,Price,6.701433520593718,0.358979705098061,6.075916091455255,7.447603268346045,6.479847513161168,0.2215860074325499,True
kt3_s52,3comp_equal,3,52,5,bayesm,2,2,0.0,True,Alt1,-1.3944500269212328,0.1643064909386119,-1.7214713886626902,-1.0773413317435183,-1.3857586881753503,0.0086913387458824,True
kt3_s52,3comp_equal,3,52,5,bayesm,2,2,0.0,True,Alt2,-4.05793821111704,0.2950600443488624,-4.69448895022431,-3.532484214605172,-3.8377645087167775,0.2201737024002619,True
kt3_s52,3comp_equal,3,52,5,bayesm,2,2,0.0,True,Alt3,1.2434841087354445,0.1174179875719179,1.0164490773645805,1.4785190732385884,1.27111316139678,0.0276290526613354,True
kt3_s52,3comp_equal,3,52,5,bayesm,2,2,0.0,True,Price,-0.9378262719742216,0.1120191932596159,-1.1591418924802015,-0.7214911394448811,-0.7329449970421427,0.2048812749320788,True
kt3_s52,3comp_equal,3,52,5,bayesm,2,3,,False,Alt1,0.1260580375554471,14.50266200368085,-29.681410523945967,31.100114814693885,,,
kt3_s52,3comp_equal,3,52,5,bayesm,2,3,,False,Alt2,-2.345935606928067,14.65041909304666,-30.632408250444563,31.15224358866879,,,
kt3_s52,3comp_equal,3,52,5,bayesm,2,3,,False,Alt3,-1.7070846249073168,14.36353134028984,-29.91478234929703,30.365347159096537,,,
kt3_s52,3comp_equal,3,52,5,bayesm,2,3,,False,Price,3.440698463824467,15.162407151869198,-29.48278154744113,29.6850562127318,,,
kt3_s52,3comp_equal,3,52,5,bayesm,2,4,,False,Alt1,-0.1011464337516337,16.802791483743672,-33.85342181322856,35.28973144060169,,,
kt3_s52,3comp_equal,3,52,5,bayesm,2,4,,False,Alt2,-3.005159620741482,19.11685023690257,-46.19399275329008,33.524791439130915,,,
kt3_s52,3comp_equal,3,52,5,bayesm,2,4,,False,Alt3,-0.7953868945187136,17.934731424140946,-35.22804569978787,34.85708353691457,,,
kt3_s52,3comp_equal,3,52,5,bayesm,2,4,,False,Price,2.6870208327013234,19.025096692030964,-35.156353440692364,42.17944420858657,,,
kt3_s53,3comp_equal,3,53,5,bayesm,2,0,1.0,True,Alt1,-3.366533173714021,0.1674389020722967,-3.705364417362484,-3.051170185158842,-3.302010174746532,0.0645229989674889,True
kt3_s53,3comp_equal,3,53,5,bayesm,2,0,1.0,True,Alt2,-3.6457748346032575,0.2540567206162286,-4.198847286453175,-3.1948570117174127,-3.2872165203713584,0.3585583142318991,True
kt3_s53,3comp_equal,3,53,5,bayesm,2,0,1.0,True,Alt3,0.4289948744397936,0.0976411357750537,0.237611162937589,0.6206760017762364,0.4075846162184997,0.0214102582212938,True
kt3_s53,3comp_equal,3,53,5,bayesm,2,0,1.0,True,Price,0.1060450311308155,0.1033361652295649,-0.0974248758180143,0.308627169077829,-0.0836757186832796,0.1897207498140952,True
kt3_s53,3comp_equal,3,53,5,bayesm,2,1,2.0,True,Alt1,-0.0929754621043295,0.1679085581824798,-0.4198037420904385,0.2355575879751552,-0.0505656956176265,0.0424097664867029,True
kt3_s53,3comp_equal,3,53,5,bayesm,2,1,2.0,True,Alt2,0.9328610223962024,0.1828396639781973,0.5801600301269688,1.2981727431811578,1.1212553062575294,0.1883942838613269,True
kt3_s53,3comp_equal,3,53,5,bayesm,2,1,2.0,True,Alt3,3.0441875055022143,0.2042862373347235,2.654391520971918,3.450156501788737,3.26747498918231,0.2232874836800955,True
kt3_s53,3comp_equal,3,53,5,bayesm,2,1,2.0,True,Price,-7.601004677697408,0.3330101426328277,-8.278215110207546,-6.994489818584729,-8.045098088551915,0.4440934108545074,True
kt3_s53,3comp_equal,3,53,5,bayesm,2,2,0.0,True,Alt1,-13.66612020413499,2.9793257107523803,-22.313646571742083,-9.559026793543984,-10.229155613697904,3.4369645904370856,True
kt3_s53,3comp_equal,3,53,5,bayesm,2,2,0.0,True,Alt2,5.029428814826042,0.2352069918219134,4.571186233607685,5.49637291945811,4.53629990440097,0.4931289104250727,False
kt3_s53,3comp_equal,3,53,5,bayesm,2,2,0.0,True,Alt3,2.1697009398307903,0.1829997805966364,1.8123173290698265,2.533241461279896,2.116284889950053,0.0534160498807372,True
kt3_s53,3comp_equal,3,53,5,bayesm,2,2,0.0,True,Price,-2.827342727097155,0.1669222176333878,-3.163954051802192,-2.508367741172,-2.681559521785952,0.1457832053112038,True
kt3_s53,3comp_equal,3,53,5,bayesm,2,3,,False,Alt1,-7.120033595241506,13.348847763231245,-31.860840303640245,21.54958140719777,,,
kt3_s53,3comp_equal,3,53,5,bayesm,2,3,,False,Alt2,-6.08910854021844,14.6562976816083,-36.57657047103018,21.64085708655592,,,
kt3_s53,3comp_equal,3,53,5,bayesm,2,3,,False,Alt3,6.777309228690401,11.882533507937096,-21.738594622456397,25.598858013970563,,,
kt3_s53,3comp_equal,3,53,5,bayesm,2,3,,False,Price,-7.942816127560072,12.976428216136323,-33.66845741623574,21.831073177493664,,,
kt3_s53,3comp_equal,3,53,5,bayesm,2,4,,False,Alt1,0.0402497542086656,18.06224416957339,-35.25266704829819,36.54252313050235,,,
kt3_s53,3comp_equal,3,53,5,bayesm,2,4,,False,Alt2,-0.21076992542718,18.01304118840226,-35.436227884849785,35.87306411436564,,,
kt3_s53,3comp_equal,3,53,5,bayesm,2,4,,False,Alt3,0.238520222856318,18.228565093831083,-35.9816873565295,36.53850946507567,,,
kt3_s53,3comp_equal,3,53,5,bayesm,2,4,,False,Price,-0.2979732172358922,18.377906869096208,-35.61143919531012,35.63389931538076,,,
kt3_s54,3comp_equal,3,54,5,bayesm,2,0,1.0,True,Alt1,6.537204328910257,0.3416054885005996,5.916226322208103,7.247248103863202,6.441357353476597,0.0958469754336599,True
kt3_s54,3comp_equal,3,54,5,bayesm,2,0,1.0,True,Alt2,1.3007486258815664,0.1832032592577965,0.9453160136059964,1.660085237776335,1.3933305850401925,0.0925819591586261,True
kt3_s54,3comp_equal,3,54,5,bayesm,2,0,1.0,True,Alt3,-5.190308730724532,0.3389083284521396,-5.880650123699597,-4.560319017805403,-4.978366441735375,0.2119422889891575,True
kt3_s54,3comp_equal,3,54,5,bayesm,2,0,1.0,True,Price,-9.057091692389683,0.4783924011531891,-10.076082196817527,-8.204569192833802,-8.469324749924944,0.5877669424647394,True
kt3_s54,3comp_equal,3,54,5,bayesm,2,1,2.0,True,Alt1,-1.059054770261706,0.1677434370255814,-1.387376932218667,-0.7305279238987934,-1.1411422863766516,0.0820875161149454,True
kt3_s54,3comp_equal,3,54,5,bayesm,2,1,2.0,True,Alt2,-0.3803852476263175,0.1248121146267062,-0.6295518129795306,-0.1367120924063057,-0.4479445892641404,0.0675593416378229,True
kt3_s54,3comp_equal,3,54,5,bayesm,2,1,2.0,True,Alt3,-1.5021990671305423,0.1601983290784897,-1.822390099797411,-1.194603424171279,-1.49291998516475,0.0092790819657926,True
kt3_s54,3comp_equal,3,54,5,bayesm,2,1,2.0,True,Price,3.112980858209616,0.1709103896251439,2.7889759041117657,3.462122670686827,3.05396837774261,0.0590124804670058,True
kt3_s54,3comp_equal,3,54,5,bayesm,2,2,0.0,True,Alt1,7.084170730354605,0.9988445722082122,5.790641904222508,10.0566773033898,7.1636620007294605,0.0794912703748558,True
kt3_s54,3comp_equal,3,54,5,bayesm,2,2,0.0,True,Alt2,-0.6517295110835494,0.8034860682316773,-2.2958520286252515,1.0546622633590022,-0.9452841847399792,0.2935546736564298,True
kt3_s54,3comp_equal,3,54,5,bayesm,2,2,0.0,True,Alt3,-1.840674977660265,1.2202931925854974,-4.70728163591354,-0.1000929878273552,-1.9250133676555472,0.0843383899952818,True
kt3_s54,3comp_equal,3,54,5,bayesm,2,2,0.0,True,Price,-0.6034977661268264,0.3912171073329881,-1.4674643646210197,0.1260695536857432,-0.7613157021949837,0.1578179360681573,True
kt3_s54,3comp_equal,3,54,5,bayesm,2,3,,False,Alt1,13.721775667267703,12.721107528120855,-16.36945123365307,32.42495413016907,,,
kt3_s54,3comp_equal,3,54,5,bayesm,2,3,,False,Alt2,-3.958340551190698,9.994736105548272,-22.101556718205977,16.44016468873276,,,
kt3_s54,3comp_equal,3,54,5,bayesm,2,3,,False,Alt3,-2.250669421966931,9.781425316659586,-20.86427378293481,16.646821654134015,,,
kt3_s54,3comp_equal,3,54,5,bayesm,2,3,,False,Price,-1.3173940613748183,8.547811181660105,-15.431857536757189,16.618216091075606,,,
kt3_s54,3comp_equal,3,54,5,bayesm,2,4,,False,Alt1,8.10482138204638,14.708663532324495,-25.850989632127067,34.996166990373126,,,
kt3_s54,3comp_equal,3,54,5,bayesm,2,4,,False,Alt2,-1.610986889888779,12.448929597722431,-25.564927812850645,25.394872435091973,,,
kt3_s54,3comp_equal,3,54,5,bayesm,2,4,,False,Alt3,-2.940749414610265,13.291838860644178,-28.049782406876098,25.42249181331194,,,
kt3_s54,3comp_equal,3,54,5,bayesm,2,4,,False,Price,-1.7270877662323103,12.182158862045808,-25.460193145918907,25.86798467522781,,,
kt3_s55,3comp_equal,3,55,5,bayesm,2,0,1.0,True,Alt1,-0.7804174508968185,0.3051666118560885,-1.394715090355715,-0.113276475231207,-0.8069740075315095,0.026556556634691,True
kt3_s55,3comp_equal,3,55,5,bayesm,2,0,1.0,True,Alt2,5.0922692205993645,0.4302039693366204,4.371482263049551,6.154693883904844,5.108366368412433,0.0160971478130687,True
kt3_s55,3comp_equal,3,55,5,bayesm,2,0,1.0,True,Alt3,0.7939497779797624,0.2434530529420844,0.3244783418816432,1.3018706181909594,0.7724459399347454,0.0215038380450169,True
kt3_s55,3comp_equal,3,55,5,bayesm,2,0,1.0,True,Price,6.741430292622688,0.3489458918965687,6.075317464323478,7.435221601112537,6.652102821701577,0.0893274709211109,True
kt3_s55,3comp_equal,3,55,5,bayesm,2,1,2.0,True,Alt1,0.8619456442563594,0.1250364871727496,0.614711281653824,1.1084332884482293,0.9352057502100072,0.0732601059536478,True
kt3_s55,3comp_equal,3,55,5,bayesm,2,1,2.0,True,Alt2,-0.950926713249212,0.1606989888284193,-1.2769642148008415,-0.6416169901860169,-1.2017613149768855,0.2508346017276734,True
kt3_s55,3comp_equal,3,55,5,bayesm,2,1,2.0,True,Alt3,-3.3140219947618244,0.2141857253397301,-3.753932846141192,-2.9115044358833204,-3.4969770129955293,0.1829550182337049,True
kt3_s55,3comp_equal,3,55,5,bayesm,2,1,2.0,True,Price,1.823151319226869,0.1131221558829693,1.605841285636198,2.050155648352758,2.010311800121667,0.1871604808947977,True
kt3_s55,3comp_equal,3,55,5,bayesm,2,2,0.0,True,Alt1,2.505320618624819,1.399227773426427,0.1112279747426117,5.733651441316221,1.570610114222352,0.9347105044024672,True
kt3_s55,3comp_equal,3,55,5,bayesm,2,2,0.0,True,Alt2,11.222436805038512,1.4850362588452404,8.73867318744205,14.80273226951183,10.36333803785601,0.8590987671825019,True
kt3_s55,3comp_equal,3,55,5,bayesm,2,2,0.0,True,Alt3,3.959845720098192,1.3814483842535243,1.694380368155931,7.189807706092995,2.4942900627723352,1.465555657325857,True
kt3_s55,3comp_equal,3,55,5,bayesm,2,2,0.0,True,Price,0.56499589770754,0.2502634552786271,0.0797658444798868,1.06913670725588,0.5378304299151,0.02716546779244,True
kt3_s55,3comp_equal,3,55,5,bayesm,2,3,,False,Alt1,0.6415898754661087,11.180063277764503,-24.098686241843115,23.68959256494066,,,
kt3_s55,3comp_equal,3,55,5,bayesm,2,3,,False,Alt2,8.983929310700507,14.202396964719464,-23.79085776962537,31.672190875163963,,,
kt3_s55,3comp_equal,3,55,5,bayesm,2,3,,False,Alt3,0.7104968952193532,11.302078769705592,-24.08527295907147,23.369627772827947,,,
kt3_s55,3comp_equal,3,55,5,bayesm,2,3,,False,Price,10.07043750213134,17.110911341655676,-24.84842841251476,58.19868632358094,,,
kt3_s55,3comp_equal,3,55,5,bayesm,2,4,,False,Alt1,11.397397726408872,16.796332563429882,-19.138984036986127,51.39098528664858,,,
kt3_s55,3comp_equal,3,55,5,bayesm,2,4,,False,Alt2,-7.273607397753415,16.017661885404213,-36.17033491038247,28.61771315813437,,,
kt3_s55,3comp_equal,3,55,5,bayesm,2,4,,False,Alt3,-3.4273385896474537,14.847169641543363,-40.038257586606576,27.783143134395534,,,
kt3_s55,3comp_equal,3,55,5,bayesm,2,4,,False,Price,1.395837801181706,9.310903917868728,-18.674129481465737,20.291463719963524,,,
kt3_s56,3comp_equal,3,56,5,bayesm,2,0,1.0,True,Alt1,0.8028173392659853,0.1016337778908512,0.6056907742713857,1.003554296338569,0.9324125922617696,0.1295952529957842,True
kt3_s56,3comp_equal,3,56,5,bayesm,2,0,1.0,True,Alt2,-1.713125010132686,0.2987260624536878,-2.262745370695553,-1.1489273321450495,-3.5978199174878207,1.884694907355135,False
kt3_s56,3comp_equal,3,56,5,bayesm,2,0,1.0,True,Alt3,0.0130259042778178,0.1721335868629994,-0.3130526584390866,0.3322541376497462,-1.3654660433251118,1.3784919476029296,False
kt3_s56,3comp_equal,3,56,5,bayesm,2,0,1.0,True,Price,-0.671380504280873,0.0837434877757796,-0.838963970839502,-0.5066676721674878,-0.4790928999982476,0.1922876042826253,False
kt3_s56,3comp_equal,3,56,5,bayesm,2,1,0.0,True,Alt1,2.367675603882431,0.1979660864930629,2.003139573084459,2.78057697867701,2.2896845457654997,0.0779910581169316,True
kt3_s56,3comp_equal,3,56,5,bayesm,2,1,0.0,True,Alt2,2.878472754990098,0.2116683925275148,2.474228414363326,3.3088764607211982,2.7193362487134545,0.1591365062766434,True
kt3_s56,3comp_equal,3,56,5,bayesm,2,1,0.0,True,Alt3,0.5989323271898195,0.1769167265013398,0.2617652264233007,0.952225826400934,0.4445205371505981,0.1544117900392214,True
kt3_s56,3comp_equal,3,56,5,bayesm,2,1,0.0,True,Price,-3.2644328330277435,0.2956495946664726,-3.8938861602998873,-2.7241246668564263,-3.2125187904883488,0.0519140425393946,True
kt3_s56,3comp_equal,3,56,5,bayesm,2,2,,False,Alt1,4.506586810695423,16.321833490536456,-29.996169908607552,33.54131896757921,,,
kt3_s56,3comp_equal,3,56,5,bayesm,2,2,,False,Alt2,-2.7973835787711976,16.254738421360333,-34.70213158504548,30.19280203384336,,,
kt3_s56,3comp_equal,3,56,5,bayesm,2,2,,False,Alt3,2.316726329486032,15.759840089265696,-30.370423629104423,30.47036557300543,,,
